mol_pred_loaded,mol_cond_loaded,sanitization,inchi_convertible,all_atoms_connected,no_radicals,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness,internal_energy,protein-ligand_maximum_distance,minimum_distance_to_protein,minimum_distance_to_organic_cofactors,minimum_distance_to_inorganic_cofactors,minimum_distance_to_waters,volume_overlap_with_protein,volume_overlap_with_organic_cofactors,volume_overlap_with_inorganic_cofactors,volume_overlap_with_waters,mol_true_loaded,passes_valence_checks,passes_kekulization,no_radicals_before_sanitization,number_bonds,shortest_bond_relative_length,longest_bond_relative_length,number_short_outlier_bonds,number_long_outlier_bonds,number_angles,most_extreme_relative_angle,number_outlier_angles,number_noncov_pairs,shortest_noncovalent_relative_distance,number_clashes,number_valid_bonds,number_valid_angles,number_valid_noncov_pairs,number_aromatic_rings_checked,number_aromatic_rings_pass,aromatic_ring_maximum_distance_from_plane,number_non-aromatic_rings_checked,number_non-aromatic_rings_pass,non-aromatic_ring_maximum_distance_from_plane,number_double_bonds_checked,number_double_bonds_pass,double_bond_maximum_distance_from_plane,num_h_added,mol_pred_energy,ensemble_avg_energy,energy_ratio,smallest_distance_protein,num_pairwise_clashes_protein,most_extreme_ligand_atom_id_protein,most_extreme_protein_atom_id_protein,most_extreme_ligand_element_protein,most_extreme_protein_element_protein,most_extreme_ligand_vdw_protein,most_extreme_protein_vdw_protein,most_extreme_sum_radii_protein,most_extreme_distance_protein,most_extreme_sum_radii_scaled_protein,most_extreme_relative_distance_protein,most_extreme_clash_protein,smallest_distance_organic_cofactors,not_too_far_away_organic_cofactors,num_pairwise_clashes_organic_cofactors,most_extreme_ligand_atom_id_organic_cofactors,most_extreme_protein_atom_id_organic_cofactors,most_extreme_ligand_element_organic_cofactors,most_extreme_protein_element_organic_cofactors,most_extreme_ligand_vdw_organic_cofactors,most_extreme_protein_vdw_organic_cofactors,most_extreme_sum_radii_organic_cofactors,most_extreme_distance_organic_cofactors,most_extreme_sum_radii_scaled_organic_cofactors,most_extreme_relative_distance_organic_cofactors,most_extreme_clash_organic_cofactors,smallest_distance_inorganic_cofactors,not_too_far_away_inorganic_cofactors,num_pairwise_clashes_inorganic_cofactors,most_extreme_ligand_atom_id_inorganic_cofactors,most_extreme_protein_atom_id_inorganic_cofactors,most_extreme_ligand_element_inorganic_cofactors,most_extreme_protein_element_inorganic_cofactors,most_extreme_ligand_vdw_inorganic_cofactors,most_extreme_protein_vdw_inorganic_cofactors,most_extreme_sum_radii_inorganic_cofactors,most_extreme_distance_inorganic_cofactors,most_extreme_sum_radii_scaled_inorganic_cofactors,most_extreme_relative_distance_inorganic_cofactors,most_extreme_clash_inorganic_cofactors,smallest_distance_waters,not_too_far_away_waters,num_pairwise_clashes_waters,most_extreme_ligand_atom_id_waters,most_extreme_protein_atom_id_waters,most_extreme_ligand_element_waters,most_extreme_protein_element_waters,most_extreme_ligand_vdw_waters,most_extreme_protein_vdw_waters,most_extreme_sum_radii_waters,most_extreme_distance_waters,most_extreme_sum_radii_scaled_waters,most_extreme_relative_distance_waters,most_extreme_clash_waters,volume_overlap_protein,volume_overlap_organic_cofactors,volume_overlap_inorganic_cofactors,volume_overlap_waters,docking_method,protein,ligand,pose_file,pose_name,file_format,protein_file_used,posebusters_mode,diffdock_confidence
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,10,0.9927499905753052,1.006114119505058,0,0,18,0.9992874760214592,0,27,1.0645609896575552,0,10,18,27,0,0,,0,0,,0,0,,2.0,21.851914943744724,9.322454618115517,2.3440087229045656,4.4268829948395965,0,10.0,20603.0,F,C,1.5,1.7,3.2,4.4268829948395965,3.2,1.3834009358873738,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0,,,,diffdock,Orai1WT-START-Fr0_cleaned,FAC_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/FAC_ideal__Orai1WT-START-Fr0_cleaned/rank9_confidence-2.68.sdf,FAC_ideal__Orai1WT-START-Fr0_cleaned/rank9_confidence-2.68.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,2.68
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,23,0.979504143652033,1.008509319034029,0,0,33,1.0181508688021388,0,175,0.999926334537784,0,23,33,175,2,2,0.000748551141714,0,0,,0,0,,12.0,68.05963748658127,34.465500272675044,1.9747178177634157,2.420859667556136,1,17.0,20941.0,C,C,1.7,1.7,3.4,2.420859667556136,3.4,0.7120175492812163,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0178468624064478,,,,diffdock,Orai1WT-START-Fr0_cleaned,F6B_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/F6B_ideal__Orai1WT-START-Fr0_cleaned/rank1.sdf,F6B_ideal__Orai1WT-START-Fr0_cleaned/rank1.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,23,0.9795228259888152,1.0084059361427464,0,0,33,1.0181221291683664,0,175,0.999949870830285,0,23,33,175,2,2,0.0007663581793749,0,0,,0,0,,12.0,65.40957503385307,34.465500272675044,1.89782752365011,2.206643618711458,1,12.0,197.0,O,C,1.55,1.7,3.25,2.206643618711458,3.25,0.6789672672958333,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0182341650671785,,,,diffdock,Orai1WT-START-Fr0_cleaned,F6B_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/F6B_ideal__Orai1WT-START-Fr0_cleaned/rank10_confidence-3.11.sdf,F6B_ideal__Orai1WT-START-Fr0_cleaned/rank10_confidence-3.11.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,3.11
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,23,0.979504143652033,1.008509319034029,0,0,33,1.0181508688021388,0,175,0.999926334537784,0,23,33,175,2,2,0.000748551141714,0,0,,0,0,,12.0,68.05963748658127,34.465500272675044,1.9747178177634157,2.420859667556136,1,17.0,20941.0,C,C,1.7,1.7,3.4,2.420859667556136,3.4,0.7120175492812163,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0178468624064478,,,,diffdock,Orai1WT-START-Fr0_cleaned,F6B_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/F6B_ideal__Orai1WT-START-Fr0_cleaned/rank1_confidence-1.75.sdf,F6B_ideal__Orai1WT-START-Fr0_cleaned/rank1_confidence-1.75.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,1.75
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,23,0.9795047171730747,1.0084373112627807,0,0,33,1.018156234204155,0,175,0.9677997206424672,0,23,33,175,2,2,0.000771997007918,0,0,,0,0,,12.0,60.92276525498292,34.465500272675044,1.767644884681501,2.9020593756847908,0,11.0,194.0,N,C,1.6,1.7,3.3,2.9020593756847908,3.3,0.8794119320256942,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0088359585094122,,,,diffdock,Orai1WT-START-Fr0_cleaned,F6B_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/F6B_ideal__Orai1WT-START-Fr0_cleaned/rank2_confidence-2.27.sdf,F6B_ideal__Orai1WT-START-Fr0_cleaned/rank2_confidence-2.27.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,2.27
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,23,0.9795381555768816,1.0084831120988205,0,0,33,1.0181550541982516,0,175,0.9999189383034608,0,23,33,175,2,2,0.0007711403608924,0,0,,0,0,,12.0,66.48184932328917,34.465500272675044,1.928939049116236,2.672990469492924,0,13.0,203.0,O,C,1.55,1.7,3.25,2.672990469492924,3.25,0.8224586059978228,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0080490609428899,,,,diffdock,Orai1WT-START-Fr0_cleaned,F6B_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/F6B_ideal__Orai1WT-START-Fr0_cleaned/rank3_confidence-2.41.sdf,F6B_ideal__Orai1WT-START-Fr0_cleaned/rank3_confidence-2.41.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,2.41
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,23,0.9794929710013106,1.008484586610217,0,0,33,1.0181429830228943,0,175,0.9999583201664752,0,23,33,175,2,2,0.0007577437068208,0,0,,0,0,,12.0,64.87805595863806,34.465500272675044,1.8824057519941095,2.796833999364281,0,17.0,197.0,C,C,1.7,1.7,3.4,2.796833999364281,3.4,0.8225982351071414,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0065046872010713,,,,diffdock,Orai1WT-START-Fr0_cleaned,F6B_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/F6B_ideal__Orai1WT-START-Fr0_cleaned/rank5_confidence-2.58.sdf,F6B_ideal__Orai1WT-START-Fr0_cleaned/rank5_confidence-2.58.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,2.58
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,23,0.979547811518918,1.0085037807500334,0,0,33,1.0181711519059555,0,175,0.999937519770492,0,23,33,175,2,2,0.0007793266975356,0,0,,0,0,,12.0,67.96320822433356,34.465500272675044,1.9719199688569784,2.866640027977005,0,17.0,197.0,C,C,1.7,1.7,3.4,2.866640027977005,3.4,0.8431294199932367,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0040345821325648,,,,diffdock,Orai1WT-START-Fr0_cleaned,F6B_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/F6B_ideal__Orai1WT-START-Fr0_cleaned/rank4_confidence-2.57.sdf,F6B_ideal__Orai1WT-START-Fr0_cleaned/rank4_confidence-2.57.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,2.57
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,23,0.9795302545185792,1.0084974229885617,0,0,33,1.01813926611656,0,175,0.9675645460756244,0,23,33,175,2,2,0.000738157215729,0,0,,0,0,,12.0,63.57516733132121,34.465500272675044,1.8446030618544336,2.9383596001851107,0,17.0,194.0,C,C,1.7,1.7,3.4,2.9383596001851107,3.4,0.8642234118191502,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0038284839203675,,,,diffdock,Orai1WT-START-Fr0_cleaned,F6B_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/F6B_ideal__Orai1WT-START-Fr0_cleaned/rank6_confidence-2.64.sdf,F6B_ideal__Orai1WT-START-Fr0_cleaned/rank6_confidence-2.64.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,2.64
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,23,0.9795434032227512,1.0085111582718944,0,0,33,1.0181699289485422,0,175,0.999935895794258,0,23,33,175,2,2,0.0007866616081576,0,0,,0,0,,12.0,65.78770328524588,34.465500272675044,1.9087987339444985,2.867213009178075,0,17.0,197.0,C,C,1.7,1.7,3.4,2.867213009178075,3.4,0.8432979438759045,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0034410246606767,,,,diffdock,Orai1WT-START-Fr0_cleaned,F6B_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/F6B_ideal__Orai1WT-START-Fr0_cleaned/rank7_confidence-2.66.sdf,F6B_ideal__Orai1WT-START-Fr0_cleaned/rank7_confidence-2.66.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,2.66
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,23,0.9795251175658012,1.008445169661634,0,0,33,1.0181523413363551,0,175,0.999949344160643,0,23,33,175,2,2,0.000767841716534,0,0,,0,0,,12.0,65.44308889924571,34.465500272675044,1.8987999124193864,3.128084845396621,0,17.0,195.0,C,C,1.7,1.7,3.4,3.128084845396621,3.4,0.920024954528418,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0017110266159695,,,,diffdock,Orai1WT-START-Fr0_cleaned,F6B_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/F6B_ideal__Orai1WT-START-Fr0_cleaned/rank8_confidence-2.80.sdf,F6B_ideal__Orai1WT-START-Fr0_cleaned/rank8_confidence-2.80.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,2.8
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,23,0.9795533347832682,1.008473193770146,0,0,33,1.0181542014200249,0,175,0.9999540738775528,0,23,33,175,2,2,0.0007433559890173,0,0,,0,0,,12.0,64.61842847207097,34.465500272675044,1.8748727846930977,2.098992067636274,2,21.0,194.0,F,C,1.5,1.7,3.2,2.098992067636274,3.2,0.6559350211363355,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0259889164914962,,,,diffdock,Orai1WT-START-Fr0_cleaned,F6B_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/F6B_ideal__Orai1WT-START-Fr0_cleaned/rank9_confidence-2.88.sdf,F6B_ideal__Orai1WT-START-Fr0_cleaned/rank9_confidence-2.88.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,2.88
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,27,0.972460992051879,1.0207199139985026,0,0,38,1.017267805267136,0,235,0.9526066967430932,0,27,38,235,3,3,4.093522442599751e-05,0,0,,0,0,,8.0,142.9228784540116,84.04213835700003,1.700609732785402,2.5693571277656218,0,3.0,197.0,C,C,1.7,1.7,3.4,2.5693571277656218,3.4,0.7556932728722418,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0093344857389801,,,,diffdock,Orai1WT-START-Fr0_cleaned,F3F_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/F3F_ideal__Orai1WT-START-Fr0_cleaned/rank1.sdf,F3F_ideal__Orai1WT-START-Fr0_cleaned/rank1.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,27,0.9724683460035908,1.0207804787553263,0,0,38,1.017267710695927,0,235,0.9631920394813284,0,27,38,235,3,3,3.0151342667317227e-05,0,0,,0,0,,8.0,133.82813929855905,84.04213835700003,1.5923933150067482,1.57515075151555,3,21.0,197.0,F,C,1.5,1.7,3.2,1.57515075151555,3.2,0.4922346098486094,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0314063848144952,,,,diffdock,Orai1WT-START-Fr0_cleaned,F3F_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/F3F_ideal__Orai1WT-START-Fr0_cleaned/rank10_confidence-3.91.sdf,F3F_ideal__Orai1WT-START-Fr0_cleaned/rank10_confidence-3.91.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,3.91
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,27,0.972460992051879,1.0207199139985026,0,0,38,1.017267805267136,0,235,0.9526066967430932,0,27,38,235,3,3,4.093522442599751e-05,0,0,,0,0,,8.0,142.9228784540116,84.04213835700003,1.700609732785402,2.5693571277656218,0,3.0,197.0,C,C,1.7,1.7,3.4,2.5693571277656218,3.4,0.7556932728722418,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0093344857389801,,,,diffdock,Orai1WT-START-Fr0_cleaned,F3F_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/F3F_ideal__Orai1WT-START-Fr0_cleaned/rank1_confidence-2.17.sdf,F3F_ideal__Orai1WT-START-Fr0_cleaned/rank1_confidence-2.17.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,2.17
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,27,0.972453398398512,1.020722372855023,0,0,38,1.0172726725201753,0,235,0.95776683836308,0,27,38,235,3,3,2.9051845861452485e-05,0,0,,0,0,,8.0,129.9887438310426,84.04213835700003,1.5467091434402511,2.414980416069662,1,3.0,20280.0,C,N,1.7,1.6,3.3,2.414980416069662,3.3,0.7318122472938371,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0189589796621854,,,,diffdock,Orai1WT-START-Fr0_cleaned,F3F_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/F3F_ideal__Orai1WT-START-Fr0_cleaned/rank2_confidence-2.36.sdf,F3F_ideal__Orai1WT-START-Fr0_cleaned/rank2_confidence-2.36.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,2.36
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,27,0.9724108089353842,1.0207998801671885,0,0,38,1.0172794910485785,0,235,0.9650560359991944,0,27,38,235,3,3,2.732904689818627e-05,0,0,,0,0,,8.0,134.43492463238033,84.04213835700003,1.599613328034543,2.163014380442257,2,20.0,20941.0,F,C,1.5,1.7,3.2,2.163014380442257,3.2,0.6759419938882052,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0256099671223395,,,,diffdock,Orai1WT-START-Fr0_cleaned,F3F_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/F3F_ideal__Orai1WT-START-Fr0_cleaned/rank3_confidence-2.53.sdf,F3F_ideal__Orai1WT-START-Fr0_cleaned/rank3_confidence-2.53.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,2.53
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,27,0.9724060956781252,1.020806719930033,0,0,38,1.017304590699192,0,235,0.9704154811464896,0,27,38,235,3,3,2.602780582028341e-05,0,0,,0,0,,8.0,132.86461597041358,84.04213835700003,1.5809285504614607,2.702704893250464,0,3.0,197.0,C,C,1.7,1.7,3.4,2.702704893250464,3.4,0.7949132038971952,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0060532687651331,,,,diffdock,Orai1WT-START-Fr0_cleaned,F3F_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/F3F_ideal__Orai1WT-START-Fr0_cleaned/rank4_confidence-2.56.sdf,F3F_ideal__Orai1WT-START-Fr0_cleaned/rank4_confidence-2.56.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,2.56
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,27,0.9724444515706682,1.0207894300178613,0,0,38,1.017255897631946,0,235,0.9525432104702356,0,27,38,235,3,3,3.0642789481963306e-05,0,0,,0,0,,8.0,133.40958158782544,84.04213835700003,1.5874129834859625,2.749880981060816,0,22.0,197.0,F,C,1.5,1.7,3.2,2.749880981060816,3.2,0.859337806581505,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0155065472088215,,,,diffdock,Orai1WT-START-Fr0_cleaned,F3F_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/F3F_ideal__Orai1WT-START-Fr0_cleaned/rank5_confidence-2.61.sdf,F3F_ideal__Orai1WT-START-Fr0_cleaned/rank5_confidence-2.61.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,2.61
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,27,0.972449586877326,1.0207404652255747,0,0,38,1.0172949415870691,0,235,0.9830009063662196,0,27,38,235,3,3,3.447390985319987e-05,0,0,,0,0,,8.0,134.98289143420655,84.04213835700003,1.6061334715308748,2.5528884679907184,0,3.0,20277.0,C,N,1.7,1.6,3.3,2.5528884679907184,3.3,0.7736025660577935,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0125408005497337,,,,diffdock,Orai1WT-START-Fr0_cleaned,F3F_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/F3F_ideal__Orai1WT-START-Fr0_cleaned/rank6_confidence-2.64.sdf,F3F_ideal__Orai1WT-START-Fr0_cleaned/rank6_confidence-2.64.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,2.64
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,27,0.9724456563323474,1.0208374419343036,0,0,38,1.0172994798229336,0,235,0.9556910738394886,0,27,38,235,3,3,2.5342692507923648e-05,0,0,,0,0,,8.0,130.23836038337458,84.04213835700003,1.5496792791032878,2.2589472548069818,2,1.0,20280.0,C,N,1.7,1.6,3.3,2.2966241333748973,3.3,0.6959467070833023,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0269019876627827,,,,diffdock,Orai1WT-START-Fr0_cleaned,F3F_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/F3F_ideal__Orai1WT-START-Fr0_cleaned/rank7_confidence-2.85.sdf,F3F_ideal__Orai1WT-START-Fr0_cleaned/rank7_confidence-2.85.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,2.85
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,27,0.9724417583767804,1.0207320985342898,0,0,38,1.0173070515601397,0,235,0.9743430860753498,0,27,38,235,3,3,4.395949996266468e-05,0,0,,0,0,,8.0,135.89551586962654,84.04213835700003,1.6169926006922877,2.737351080880931,0,3.0,20262.0,C,C,1.7,1.7,3.4,2.737351080880931,3.4,0.8051032590826268,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0111377655928718,,,,diffdock,Orai1WT-START-Fr0_cleaned,F3F_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/F3F_ideal__Orai1WT-START-Fr0_cleaned/rank8_confidence-2.90.sdf,F3F_ideal__Orai1WT-START-Fr0_cleaned/rank8_confidence-2.90.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,2.9
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,27,0.9724950372347492,1.0207918948003316,0,0,38,1.0173176819487053,0,235,0.9624942450646244,0,27,38,235,3,3,3.8924852973333535e-05,0,0,,0,0,,8.0,137.65998323824633,84.04213835700003,1.6379876325074536,1.93331721659949,1,20.0,197.0,F,C,1.5,1.7,3.2,1.93331721659949,3.2,0.6041616301873406,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.023239800309864,,,,diffdock,Orai1WT-START-Fr0_cleaned,F3F_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/F3F_ideal__Orai1WT-START-Fr0_cleaned/rank9_confidence-3.59.sdf,F3F_ideal__Orai1WT-START-Fr0_cleaned/rank9_confidence-3.59.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,3.59
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,12,0.9970912099977493,1.005930081116995,0,0,18,1.0005096288049096,0,36,1.009807616248829,0,12,18,36,1,1,3.3794397919645336e-05,0,0,,0,0,,14.0,59.45606504837101,28.337491376552997,2.0981414430201166,4.076647934271489,0,8.0,200.0,C,C,1.7,1.7,3.4,4.076647934271489,3.4,1.1990140983151438,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0,,,,diffdock,Orai1WT-START-Fr0_cleaned,EYK_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/EYK_ideal__Orai1WT-START-Fr0_cleaned/rank1.sdf,EYK_ideal__Orai1WT-START-Fr0_cleaned/rank1.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,12,0.9969847348889986,1.0058760564083054,0,0,18,1.0004564308201105,0,36,1.0098232941479717,0,12,18,36,1,1,1.7396987663544083e-05,0,0,,0,0,,14.0,41.768754413931646,28.337491376552997,1.473975019838628,4.098079728360589,0,9.0,20939.0,C,C,1.7,1.7,3.4,4.098079728360589,3.4,1.205317567164879,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0,,,,diffdock,Orai1WT-START-Fr0_cleaned,EYK_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/EYK_ideal__Orai1WT-START-Fr0_cleaned/rank10_confidence-4.07.sdf,EYK_ideal__Orai1WT-START-Fr0_cleaned/rank10_confidence-4.07.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,4.07
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,12,0.9970912099977493,1.005930081116995,0,0,18,1.0005096288049096,0,36,1.009807616248829,0,12,18,36,1,1,3.3794397919645336e-05,0,0,,0,0,,14.0,59.45606504837101,28.337491376552997,2.0981414430201166,4.076647934271489,0,8.0,200.0,C,C,1.7,1.7,3.4,4.076647934271489,3.4,1.1990140983151438,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0,,,,diffdock,Orai1WT-START-Fr0_cleaned,EYK_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/EYK_ideal__Orai1WT-START-Fr0_cleaned/rank1_confidence-2.03.sdf,EYK_ideal__Orai1WT-START-Fr0_cleaned/rank1_confidence-2.03.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,2.03
