protein,n_poses,A_native,C_rerank,D_minimize,B_full,oracle_raw,oracle_min,B_full_pb_valid
7TXK_LW8,30,4.38874724927285,4.38874724927285,1.852875127111015,1.852875127111015,0.9826969278470342,0.3204244071019986,True
8AEM_LVF,30,15.315377617484785,14.59528640138526,15.434436547015444,15.354272620349036,13.362463060321684,15.00526558896525,True
7TSF_H4B,30,6.499077804083392,6.499077804083392,6.80092687843961,6.80092687843961,5.256962578893095,5.276480079560615,True
8AIE_M7L,30,5.686302968078873,4.131759211385577,5.510172748968789,2.2612786101249656,2.787710074049402,2.184656520112387,True
7FT9_4MB,30,43.79977718540847,24.718947619762687,44.11688638267826,22.3369520983408,7.137182179063588,6.08340918094921,True
7P1F_KFN,30,5.0453096006559,5.0453096006559,5.408161674510763,5.408161674510763,4.194332669420096,3.292068763040686,True
7R7R_AWJ,30,0.5752830736676372,0.695388597051383,0.5658433807292893,0.4558333849648184,0.4979294473572077,0.4558333849648184,True
7NFB_GEN,30,15.405005431352498,5.65854847624371,13.401470774732154,7.038739165432968,5.65854847624371,7.038739165432968,True
7ZXV_45D,30,1.2107203685055792,1.2107203685055792,0.969627617279168,0.969627617279168,1.2107203685055792,0.969627617279168,True
7DKT_GLF,30,0.9065769534352816,0.974028305971307,0.9565806700604692,0.956556387517224,0.9065769534352816,0.9560892736385392,True
7WDT_NGS,30,2.212370971676267,2.212370971676267,1.695672545504865,1.695672545504865,2.212370971676267,1.695672545504865,True
7C0U_FGO,30,6.4628857054796365,3.724866380122573,6.203405763115973,3.766514385204641,3.534090325275983,3.766514385204641,True
7VYJ_CA0,30,4.410130852454293,4.410130852454293,5.197822365923281,5.197822365923281,4.410130852454293,4.619031117353175,True
7V14_ORU,30,1.4556469999870945,1.4556469999870945,1.3954993578337058,1.3954993578337058,1.4556469999870945,1.3954993578337058,True
7MWU_ZPM,30,3.656458687231208,3.980670296929544,5.619476447016343,1.556537851405209,3.3614494275960367,1.556537851405209,True
7BJJ_TVW,30,0.5089918722337321,2.6736443862264103,0.5445496699108359,3.007972513172286,0.4422452667920822,0.5443689713787886,True
7RKW_5TV,30,11.053663419572716,10.135397713459495,10.806849312042802,10.116275882912644,2.1940243066110274,0.7073191062031334,True
7TE8_P0T,30,3.6489103757744976,6.070265872015535,2.7487972975546007,0.8471120938607932,3.1576358137337373,0.8471120938607932,True
7RH3_59O,30,4.375589496049781,4.43222633171956,4.919384718969975,6.47090160583152,3.602541354908161,3.389179610171169,True
7UQ3_O2U,30,1.8086437031654423,1.8806178031877352,1.8443901498869488,1.9171361862597736,0.8725747613624084,0.907976890307974,True
7W05_GMP,30,1.0574854467083696,1.0574854467083696,0.9709726659386452,0.9709726659386452,1.0574854467083696,0.9514222884713184,True
8C5M_MTA,30,0.8246190553825453,0.7385747409707433,1.2070348839200966,0.8790379619220094,0.7385747409707433,0.8789205100576509,True
7P1M_4IU,30,2.375815527876691,2.8379496689952064,2.5129940626173397,0.8810387009093301,1.7037407812174166,0.8810387009093301,True
7FB7_8NF,30,14.035658322168812,14.527099478637234,14.076493563857916,14.108332228430749,3.3799048755516434,3.5481684571057226,True
8HO0_3ZI,30,8.446081222458355,10.896266323232842,7.680997087499891,12.063004050307176,5.967102759753225,5.905778683589951,True
7TS6_KMI,30,22.080588288744902,7.689472823435487,21.55251654700266,9.156846477331143,7.689472823435487,9.156846477331143,True
7WJB_BGC,30,1.215107590572401,19.172491542572136,2.028003752667468,18.439467312850084,1.215107590572401,1.68093854240223,True
6ZCY_QF8,30,0.6487696226961718,2.9979276543821216,0.6138482425229258,3.089435897219799,0.6095549732834155,0.6028529410103665,True
6Z0R_Q4H,30,18.94570550752275,18.94570550752275,18.92016574445842,18.92016574445842,18.20571362436041,16.795725815450126,True
8SLG_G5A,30,2.520151392645261,0.9307949300742084,2.2725493182930205,0.3186379293179014,0.7537475311672616,0.3186379293179014,True
7CTM_BDP,30,7.4414477985961,2.27793718982092,6.884518128101185,1.626871941204017,2.27793718982092,1.626871941204017,True
6YR2_T1C,25,10.3803825390562,10.722586047307091,10.32586226803037,10.319226514041413,1.7541542336625335,2.439781344369478,True
5SIS_JSM,30,1.1396945365151592,2.9142364258283853,1.1268933818522953,1.326818905903328,1.1396945365151592,1.0645282693522045,True
6YRV_PJ8,9,5.1781074855360725,7.058092350670133,5.875347117304945,7.434757485502489,5.1781074855360725,5.875347117304945,True
8A1H_DLZ,30,1.0628096520646295,1.6906178335538864,1.2129297875661305,1.5443035665477731,1.0628096520646295,1.2129297875661305,True
7XRL_FWK,29,32.74980468009253,15.1331580744682,32.6485188860238,13.868228156150757,5.1755983993717045,4.500869759630676,True
6M2B_EZO,30,9.098852580627955,3.281927857464268,9.081979820237436,3.217167813341418,2.622403250150519,2.581651799759216,True
7W06_ITN,30,3.607536229432307,3.462937100368864,4.005834852090413,3.4470073804839925,2.0328003990117245,1.507265111238085,True
7UAS_MBU,30,1.1261267681748803,1.1261267681748803,1.0696108051529776,1.0696108051529776,1.1107908227924828,1.068948058139403,True
6XCT_478,30,1.4386325140811425,1.2229180926900098,1.6655474134006856,0.8969703863562049,1.0873975369792648,0.8038806160476459,True
7WCF_ACP,30,1.6680835344016602,1.8863497432530816,1.4493436780476787,1.4285166519290946,0.9034341199181368,1.0900751295504894,True
7NGW_UAW,30,0.8504942926114822,1.1445637347658608,0.9594763801770456,0.8870741603058634,0.8504942926114822,0.8870741603058634,True
8DSC_NCA,30,3.5464742455633944,0.3466077834607227,3.6828886778361,0.2450599903878415,0.3466077834607227,0.2335582249556722,True
8B8H_OJQ,30,37.96839034794721,0.6927184260053091,37.94060931207304,2.0565640048170373,0.6927184260053091,0.9752573557784634,True
7UJ5_DGL,30,1.6533670527139466,1.6533670527139466,1.8735079572822744,1.8735079572822744,1.6533670527139466,1.8735079572822744,True
7PL1_SFG,30,0.9499009776852568,1.2482316999125869,1.4597309144471085,1.6788616373624738,0.8211046317591302,1.3908664275404952,True
7T0D_FPP,30,2.428329493104948,1.6749543180337787,1.7554361038167503,1.681628710506573,1.6749543180337787,1.1458690962903804,True
7QPP_VDX,30,0.2990273655258563,0.3870729659896189,0.7967480530255475,0.8120617622241959,0.294279609668537,0.7349347721623554,True
7TB0_UD1,29,1.3911948553818858,1.2346524531219307,1.5278048400338218,1.54593937238073,1.2346524531219307,1.4735618918901134,True
7C8Q_DSG,30,3.909451901766055,3.7919073267215326,4.109691656181628,3.970840762217605,2.3959174002642256,2.7582368110000184,True
8EAB_VN2,30,7.822633064658326,1.986995899824247,8.238900718864508,0.7466265379310175,1.889797754971118,0.7466265379310175,True
7ZTL_BCN,30,15.751344806108117,18.805394413015936,16.085239727520946,17.537805038129903,6.114868465618715,5.798008999804862,True
7SFO_98L,30,1.4806211261494278,4.095882346112984,1.37012545761328,4.707908255605667,1.4806211261494278,1.37012545761328,True
6YMS_OZH,30,2.23288131493177,8.010661703059064,2.612067357204141,7.902538565748532,2.138930615985475,1.4733999244701257,True
8DHG_T78,30,1.7792089852355335,1.990823172961376,1.9628809025074785,1.6295260068060102,1.4571340628586158,1.2332684741890434,True
7DUA_HJ0,30,0.6618252304439394,0.9132875162791312,0.5105386337210331,0.5178996482448834,0.6618252304439394,0.4991371877288981,True
5SAK_ZRY,30,3.994790022085711,7.086180795746042,4.706584390333751,6.648262350669785,3.883738296052171,4.001810028113667,True
7UMW_NAD,30,0.9316138508231048,2.028166474362317,1.0348864148257568,1.9748131459365057,0.9316138508231048,1.0348864148257568,True
7JHQ_VAJ,30,6.15414899460338,5.70496438648929,5.69421862042741,5.493582916508637,2.397105155645499,2.2961051235371053,True
7VKZ_NOJ,30,1.099585383430748,2.787972962403135,1.5999956366417774,2.746523789513507,1.0626365469477748,1.5999956366417774,True
7UJ4_OQ4,30,1.9547333347543856,1.8713785471119704,2.3235688279415823,1.7003162361615396,1.3154150706837051,1.1693321999601471,True
7Z2O_IAJ,30,3.025617805388796,1.4572929985323575,3.014980523272793,0.3681711034676286,1.2857079042301949,0.3681208167358722,True
7NXO_UU8,30,26.752810931970583,9.199576154542951,26.966790374038823,9.481400575709202,7.887943494719162,9.371706661275738,True
6Z1C_7EY,30,0.4749280653664588,4.969865127216963,0.7320771096991457,5.325671389855675,0.4749280653664588,0.6307296089018294,True
7MGY_ZD1,17,1.1592605763645385,1.1592605763645385,1.2704313770971851,1.2704313770971851,1.1592605763645385,1.2704313770971851,True
7WKL_CAQ,30,27.22047439947548,6.329429273836624,27.603336807802783,2.72669964975976,5.722420086816416,2.72669964975976,True
7WUX_6OI,30,30.009102180024925,7.140092451494053,28.855383059695544,6.878725178574365,6.681015611020969,6.3738577207767895,True
8D39_QDB,30,25.911998431274128,16.718297275000648,27.90456088531681,16.23501677322998,10.43304951897067,11.212116857116994,True
8GFD_ZHR,29,16.833721562102202,13.76894657812114,17.082400815324075,11.2747959526991,4.188958184276299,4.269942223442661,True
7ZCC_OGA,29,2.248898850771194,10.677706683178744,2.761278210539459,10.120264862591297,2.248898850771194,2.761278210539459,True
8FLV_ZB9,30,2.5979394000258926,2.5979394000258926,2.376292446300502,2.376292446300502,1.9453474285037635,1.5564859297967244,True
7X5N_5M5,30,1.326366691756093,3.007609599942565,0.6553410191139658,0.3097397746496246,1.326366691756093,0.3097397746496246,True
7YZU_DO7,30,1.429975537378175,4.717143620415325,1.4131049266597302,4.530560153902053,1.3748886266258078,1.4117019143572769,True
7LMO_NYO,30,11.077512497983154,10.247084628111338,11.232204968785547,12.255437668709414,10.247084628111338,10.411160924297617,True
7M6K_YRJ,30,14.8690750981235,9.714373975774874,15.316162162466474,10.57771950353452,4.686268910402609,4.754802952836535,True
7BTT_F8R,30,1.0267678362219963,1.2759651960378855,1.1006962725929437,1.5627110543059457,1.0267678362219963,0.9546750293948196,True
7ES1_UDP,30,0.4469102889842655,0.6339063870951294,0.78375922527266,0.7844579550237223,0.3787427396003783,0.584346778206229,True
7VB8_STL,30,8.66877159480749,5.320539376903104,9.373053265423737,6.915158955682287,5.320539376903104,6.915158955682287,True
6XG5_TOP,30,0.8449789157696409,1.6728724717283945,0.5179810407451501,3.895960368491592,0.7216946218054126,0.2752729476615628,True
7QHL_D5P,30,1.1716292884981436,1.3086876109293617,1.2451152488826085,1.5482540258842112,1.1716292884981436,1.2451152488826085,True
8A2D_KXY,30,15.893261216545426,11.842970542038508,15.06133136796725,13.129412431496185,7.863996205025347,7.492573080534007,True
7NR8_UOE,30,0.7692610900511386,0.7628055248008278,0.8720965179764602,0.7090151600009061,0.7628055248008278,0.7090151600009061,True
7Q25_8J9,30,1.3243544780897472,1.1519392884359958,1.5212871960045142,0.8306606877551266,1.1519392884359958,0.8306606877551266,True
7ULC_56B,30,23.84003569794078,15.942305056871913,23.585217348932016,15.712499192680964,4.918247631509468,6.268656261862978,True
7N7B_T3F,30,1.5870827765791824,1.9290686966957469,2.055054294103756,2.436292478453978,1.5870827765791824,2.055054294103756,True
7EPV_FDA,30,0.7949878410129873,1.2348053794401528,1.2542800113182275,1.2897510610323075,0.7949878410129873,0.9837435450628536,True
