method,protein,ligand,pose_rank,file_path,centroid_x,centroid_y,centroid_z,cluster_ward
AutoDock_Vina,Orai1WT-MDSnap-Fr499,Synta-66-OPT-Singlet,16,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__Synta-66-OPT-Singlet_vina_out_model16.sdf,8.430740740740738,23.441444444444446,-34.22592592592593,9
AutoDock_Vina,Orai1WT-MDSnap-Fr499,Synta-66-OPT-Singlet,17,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__Synta-66-OPT-Singlet_vina_out_model17.sdf,-15.390185185185189,23.49566666666667,8.843925925925927,3
AutoDock_Vina,Orai1WT-MDSnap-Fr499,Synta-66-OPT-Singlet,18,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__Synta-66-OPT-Singlet_vina_out_model18.sdf,8.616888888888889,23.315185185185186,-34.47440740740741,9
AutoDock_Vina,Orai1WT-MDSnap-Fr499,Synta-66-OPT-Singlet,19,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__Synta-66-OPT-Singlet_vina_out_model19.sdf,0.6191111111111112,3.281925925925926,22.010407407407413,6
AutoDock_Vina,Orai1WT-MDSnap-Fr499,Synta-66-OPT-Singlet,2,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__Synta-66-OPT-Singlet_vina_out_model2.sdf,-10.505074074074074,-19.825148148148145,2.661037037037037,0
AutoDock_Vina,Orai1WT-MDSnap-Fr499,Synta-66-OPT-Singlet,20,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__Synta-66-OPT-Singlet_vina_out_model20.sdf,-1.6847407407407406,2.202,21.461074074074077,6
AutoDock_Vina,Orai1WT-MDSnap-Fr499,Synta-66-OPT-Singlet,21,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__Synta-66-OPT-Singlet_vina_out_model21.sdf,-17.468074074074075,-8.422629629629627,18.159555555555556,8
AutoDock_Vina,Orai1WT-MDSnap-Fr499,Synta-66-OPT-Singlet,22,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__Synta-66-OPT-Singlet_vina_out_model22.sdf,8.554370370370371,23.28918518518519,-34.23448148148149,9
AutoDock_Vina,Orai1WT-MDSnap-Fr499,Synta-66-OPT-Singlet,23,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__Synta-66-OPT-Singlet_vina_out_model23.sdf,-7.089407407407407,-23.43433333333333,7.359518518518517,0
AutoDock_Vina,Orai1WT-MDSnap-Fr499,Synta-66-OPT-Singlet,24,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__Synta-66-OPT-Singlet_vina_out_model24.sdf,-6.34451851851852,1.834888888888889,25.100481481481488,6
AutoDock_Vina,Orai1WT-MDSnap-Fr499,Synta-66-OPT-Singlet,25,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__Synta-66-OPT-Singlet_vina_out_model25.sdf,-15.100962962962965,24.82425925925926,9.369407407407408,3
AutoDock_Vina,Orai1WT-MDSnap-Fr499,Synta-66-OPT-Singlet,26,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__Synta-66-OPT-Singlet_vina_out_model26.sdf,6.685407407407409,19.38462962962963,-34.43670370370371,9
AutoDock_Vina,Orai1WT-MDSnap-Fr499,Synta-66-OPT-Singlet,27,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__Synta-66-OPT-Singlet_vina_out_model27.sdf,12.900851851851849,23.944222222222226,22.447962962962965,1
AutoDock_Vina,Orai1WT-MDSnap-Fr499,Synta-66-OPT-Singlet,28,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__Synta-66-OPT-Singlet_vina_out_model28.sdf,-7.406703703703705,-21.84355555555555,9.174851851851852,0
AutoDock_Vina,Orai1WT-MDSnap-Fr499,Synta-66-OPT-Singlet,29,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__Synta-66-OPT-Singlet_vina_out_model29.sdf,13.171555555555555,24.516296296296293,21.387629629629625,1
AutoDock_Vina,Orai1WT-MDSnap-Fr499,Synta-66-OPT-Singlet,3,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__Synta-66-OPT-Singlet_vina_out_model3.sdf,10.188074074074073,22.665185185185187,13.632740740740743,1
AutoDock_Vina,Orai1WT-MDSnap-Fr499,Synta-66-OPT-Singlet,30,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__Synta-66-OPT-Singlet_vina_out_model30.sdf,-6.3959259259259245,2.2149259259259257,25.312740740740743,6
AutoDock_Vina,Orai1WT-MDSnap-Fr499,Synta-66-OPT-Singlet,4,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__Synta-66-OPT-Singlet_vina_out_model4.sdf,-10.479888888888889,-19.992777777777775,2.082,0
AutoDock_Vina,Orai1WT-MDSnap-Fr499,Synta-66-OPT-Singlet,5,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__Synta-66-OPT-Singlet_vina_out_model5.sdf,-9.514444444444443,-20.3027037037037,7.069222222222222,0
AutoDock_Vina,Orai1WT-MDSnap-Fr499,Synta-66-OPT-Singlet,6,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__Synta-66-OPT-Singlet_vina_out_model6.sdf,-8.487481481481483,-20.751666666666665,7.922777777777777,0
AutoDock_Vina,Orai1WT-MDSnap-Fr499,Synta-66-OPT-Singlet,7,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__Synta-66-OPT-Singlet_vina_out_model7.sdf,13.478074074074074,24.217777777777783,20.69985185185185,1
AutoDock_Vina,Orai1WT-MDSnap-Fr499,Synta-66-OPT-Singlet,8,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__Synta-66-OPT-Singlet_vina_out_model8.sdf,0.833222222222222,5.721592592592593,25.952296296296293,6
AutoDock_Vina,Orai1WT-MDSnap-Fr499,Synta-66-OPT-Singlet,9,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__Synta-66-OPT-Singlet_vina_out_model9.sdf,13.41562962962963,24.190629629629626,20.69803703703704,1
AutoDock_Vina,Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,1,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-prot-OPT_vina_out_model1.sdf,-9.474333333333334,-20.138033333333333,3.5208000000000004,6
AutoDock_Vina,Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,10,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-prot-OPT_vina_out_model10.sdf,-10.1182,-2.4904,-28.133,3
AutoDock_Vina,Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,11,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-prot-OPT_vina_out_model11.sdf,11.43186666666667,21.350800000000003,20.376133333333332,0
AutoDock_Vina,Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,12,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-prot-OPT_vina_out_model12.sdf,-9.284033333333333,-20.234699999999997,8.144933333333332,6
AutoDock_Vina,Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,13,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-prot-OPT_vina_out_model13.sdf,-9.912233333333337,-2.4609333333333336,-28.121066666666657,3
AutoDock_Vina,Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,14,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-prot-OPT_vina_out_model14.sdf,-10.298866666666667,-1.9940333333333333,-28.453566666666664,3
AutoDock_Vina,Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,15,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-prot-OPT_vina_out_model15.sdf,-9.134233333333333,-20.403200000000005,6.897866666666668,6
AutoDock_Vina,Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,16,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-prot-OPT_vina_out_model16.sdf,2.649733333333334,5.647633333333331,27.478033333333332,4
AutoDock_Vina,Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,17,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-prot-OPT_vina_out_model17.sdf,-9.562466666666667,-2.3238999999999996,-27.792533333333335,3
AutoDock_Vina,Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,18,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-prot-OPT_vina_out_model18.sdf,-18.792199999999998,5.363,15.816799999999999,7
AutoDock_Vina,Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,19,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-prot-OPT_vina_out_model19.sdf,-2.6061333333333336,3.7749666666666664,23.276866666666667,4
AutoDock_Vina,Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,2,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-prot-OPT_vina_out_model2.sdf,-10.226566666666667,-20.444599999999998,7.312266666666667,6
AutoDock_Vina,Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,20,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-prot-OPT_vina_out_model20.sdf,-20.362366666666667,9.844333333333333,-29.747299999999996,2
AutoDock_Vina,Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,21,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-prot-OPT_vina_out_model21.sdf,9.679899999999998,22.3832,-37.5656,1
AutoDock_Vina,Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,22,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-prot-OPT_vina_out_model22.sdf,2.3502666666666667,10.405899999999999,29.462000000000003,4
AutoDock_Vina,Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,23,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-prot-OPT_vina_out_model23.sdf,24.41363333333333,10.96963333333333,10.66773333333333,0
AutoDock_Vina,Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,24,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-prot-OPT_vina_out_model24.sdf,6.053066666666668,16.372400000000003,-28.7919,1
AutoDock_Vina,Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,25,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-prot-OPT_vina_out_model25.sdf,12.1397,-15.473133333333333,11.066966666666668,9
AutoDock_Vina,Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,26,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-prot-OPT_vina_out_model26.sdf,-8.6873,-20.275266666666663,9.222133333333336,6
AutoDock_Vina,Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,27,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-prot-OPT_vina_out_model27.sdf,-18.637566666666665,4.375333333333333,18.353766666666665,7
AutoDock_Vina,Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,28,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-prot-OPT_vina_out_model28.sdf,24.362633333333335,11.816766666666664,10.556633333333336,0
AutoDock_Vina,Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,29,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-prot-OPT_vina_out_model29.sdf,1.4841333333333333,5.150866666666668,-23.090999999999998,3
AutoDock_Vina,Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,3,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-prot-OPT_vina_out_model3.sdf,-8.807866666666666,-20.644700000000004,7.833200000000001,6
AutoDock_Vina,Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,30,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-prot-OPT_vina_out_model30.sdf,0.00519999999999999,3.4341333333333326,22.2459,4
AutoDock_Vina,Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,4,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-prot-OPT_vina_out_model4.sdf,-9.92506666666667,-20.51666666666667,6.4064999999999985,6
AutoDock_Vina,Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,5,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-prot-OPT_vina_out_model5.sdf,-17.334966666666666,3.386266666666666,10.4156,7
AutoDock_Vina,Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,6,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-prot-OPT_vina_out_model6.sdf,-9.053966666666666,-20.273333333333333,6.8083,6
AutoDock_Vina,Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,7,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-prot-OPT_vina_out_model7.sdf,-9.102466666666666,-20.261866666666666,6.801399999999998,6
AutoDock_Vina,Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,8,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-prot-OPT_vina_out_model8.sdf,-8.545533333333335,-20.64323333333333,5.451633333333333,6
AutoDock_Vina,Orai1WT-MDSnap-Fr499,gsk7975a-prot-OPT,9,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-MDSnap-Fr499__gsk7975a-prot-OPT_vina_out_model9.sdf,-9.940566666666665,-2.5535666666666668,-27.974200000000003,3
AutoDock_Vina,Orai1WT-START-Fr0,2abp-nh2-OPT,1,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__2abp-nh2-OPT_vina_out_model1.sdf,6.430789473684212,25.31294736842105,19.504263157894734,4
AutoDock_Vina,Orai1WT-START-Fr0,2abp-nh2-OPT,10,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__2abp-nh2-OPT_vina_out_model10.sdf,1.914157894736842,1.3202631578947368,-7.340578947368421,8
AutoDock_Vina,Orai1WT-START-Fr0,2abp-nh2-OPT,11,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__2abp-nh2-OPT_vina_out_model11.sdf,2.384315789473684,-0.8669473684210527,-7.420789473684209,8
AutoDock_Vina,Orai1WT-START-Fr0,2abp-nh2-OPT,12,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__2abp-nh2-OPT_vina_out_model12.sdf,-2.3193684210526313,-0.14610526315789468,-4.071894736842105,8
AutoDock_Vina,Orai1WT-START-Fr0,2abp-nh2-OPT,13,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__2abp-nh2-OPT_vina_out_model13.sdf,-2.1727894736842104,-0.171421052631579,-4.118473684210526,8
AutoDock_Vina,Orai1WT-START-Fr0,2abp-nh2-OPT,14,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__2abp-nh2-OPT_vina_out_model14.sdf,1.9044210526315788,-1.8735263157894737,-3.915052631578948,8
AutoDock_Vina,Orai1WT-START-Fr0,2abp-nh2-OPT,15,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__2abp-nh2-OPT_vina_out_model15.sdf,-0.44531578947368433,2.1415263157894735,-7.588315789473685,8
AutoDock_Vina,Orai1WT-START-Fr0,2abp-nh2-OPT,16,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__2abp-nh2-OPT_vina_out_model16.sdf,2.282578947368421,0.03757894736842121,-4.017578947368422,8
AutoDock_Vina,Orai1WT-START-Fr0,2abp-nh2-OPT,17,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__2abp-nh2-OPT_vina_out_model17.sdf,17.978315789473683,-20.84268421052632,17.40657894736842,0
AutoDock_Vina,Orai1WT-START-Fr0,2abp-nh2-OPT,18,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__2abp-nh2-OPT_vina_out_model18.sdf,4.352736842105262,-13.63678947368421,-28.36194736842105,6
AutoDock_Vina,Orai1WT-START-Fr0,2abp-nh2-OPT,19,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__2abp-nh2-OPT_vina_out_model19.sdf,4.352421052631579,-13.571052631578945,-28.368578947368423,6
AutoDock_Vina,Orai1WT-START-Fr0,2abp-nh2-OPT,2,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__2abp-nh2-OPT_vina_out_model2.sdf,18.92773684210526,-17.974315789473685,19.243526315789474,0
AutoDock_Vina,Orai1WT-START-Fr0,2abp-nh2-OPT,20,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__2abp-nh2-OPT_vina_out_model20.sdf,1.7787368421052632,-1.0185789473684213,-3.712263157894738,8
AutoDock_Vina,Orai1WT-START-Fr0,2abp-nh2-OPT,21,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__2abp-nh2-OPT_vina_out_model21.sdf,-2.055894736842105,-1.2692105263157893,-7.43057894736842,8
AutoDock_Vina,Orai1WT-START-Fr0,2abp-nh2-OPT,22,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__2abp-nh2-OPT_vina_out_model22.sdf,-14.243631578947367,2.5751578947368414,-28.61268421052632,9
AutoDock_Vina,Orai1WT-START-Fr0,2abp-nh2-OPT,23,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__2abp-nh2-OPT_vina_out_model23.sdf,-1.2710000000000001,1.8142631578947366,-6.921894736842105,8
AutoDock_Vina,Orai1WT-START-Fr0,2abp-nh2-OPT,24,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__2abp-nh2-OPT_vina_out_model24.sdf,-13.913263157894736,2.774526315789474,-28.401,9
AutoDock_Vina,Orai1WT-START-Fr0,2abp-nh2-OPT,25,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__2abp-nh2-OPT_vina_out_model25.sdf,-13.812,2.787894736842105,-28.328842105263153,9
AutoDock_Vina,Orai1WT-START-Fr0,2abp-nh2-OPT,26,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__2abp-nh2-OPT_vina_out_model26.sdf,-0.49173684210526314,-0.04010526315789476,-7.462894736842105,8
AutoDock_Vina,Orai1WT-START-Fr0,2abp-nh2-OPT,27,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__2abp-nh2-OPT_vina_out_model27.sdf,-1.9356315789473684,-1.2426842105263156,-4.496894736842106,8
AutoDock_Vina,Orai1WT-START-Fr0,2abp-nh2-OPT,28,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__2abp-nh2-OPT_vina_out_model28.sdf,-1.739473684210526,1.7837894736842104,-3.922894736842105,8
AutoDock_Vina,Orai1WT-START-Fr0,2abp-nh2-OPT,29,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__2abp-nh2-OPT_vina_out_model29.sdf,3.4134210526315782,-13.181,-27.31021052631579,6
AutoDock_Vina,Orai1WT-START-Fr0,2abp-nh2-OPT,3,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__2abp-nh2-OPT_vina_out_model3.sdf,-24.987684210526318,-7.072526315789473,19.367210526315795,2
AutoDock_Vina,Orai1WT-START-Fr0,2abp-nh2-OPT,30,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__2abp-nh2-OPT_vina_out_model30.sdf,-0.20273684210526316,-0.2552105263157895,-5.961263157894738,8
AutoDock_Vina,Orai1WT-START-Fr0,2abp-nh2-OPT,4,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__2abp-nh2-OPT_vina_out_model4.sdf,18.741315789473685,-18.166368421052635,19.26115789473684,0
AutoDock_Vina,Orai1WT-START-Fr0,2abp-nh2-OPT,5,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__2abp-nh2-OPT_vina_out_model5.sdf,7.4932105263157895,24.57357894736842,19.70905263157895,4
AutoDock_Vina,Orai1WT-START-Fr0,2abp-nh2-OPT,6,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__2abp-nh2-OPT_vina_out_model6.sdf,-2.655473684210526,0.15415789473684208,-7.294368421052631,8
AutoDock_Vina,Orai1WT-START-Fr0,2abp-nh2-OPT,7,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__2abp-nh2-OPT_vina_out_model7.sdf,0.9402631578947368,-2.6321578947368423,-7.5546842105263154,8
AutoDock_Vina,Orai1WT-START-Fr0,2abp-nh2-OPT,8,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__2abp-nh2-OPT_vina_out_model8.sdf,-25.14615789473684,-6.831157894736844,19.28152631578947,2
AutoDock_Vina,Orai1WT-START-Fr0,2abp-nh2-OPT,9,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__2abp-nh2-OPT_vina_out_model9.sdf,1.1544736842105263,1.6826842105263156,-3.577263157894737,8
AutoDock_Vina,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,1,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model1.sdf,-1.226592592592593,-0.7281851851851849,-11.330851851851849,1
AutoDock_Vina,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,10,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model10.sdf,8.305555555555555,23.588592592592594,17.656666666666663,0
AutoDock_Vina,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,11,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model11.sdf,3.4743333333333335,11.765925925925925,-26.951777777777775,1
AutoDock_Vina,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,12,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model12.sdf,7.688,23.52970370370371,16.836296296296297,0
AutoDock_Vina,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,13,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model13.sdf,-0.5266666666666667,0.5431111111111111,20.12648148148148,0
AutoDock_Vina,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,14,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model14.sdf,-24.366481481481483,-4.647037037037037,17.762148148148142,0
AutoDock_Vina,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,15,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model15.sdf,-14.327111111111108,3.5613333333333332,-28.652,1
AutoDock_Vina,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,16,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model16.sdf,-13.051074074074073,3.155148148148148,-28.22866666666667,1
AutoDock_Vina,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,17,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model17.sdf,9.044407407407407,22.472259259259264,-12.842074074074072,1
AutoDock_Vina,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,18,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model18.sdf,11.264333333333331,-5.094703703703703,33.47896296296296,0
AutoDock_Vina,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,19,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model19.sdf,-12.892074074074076,5.106296296296296,32.37144444444444,0
AutoDock_Vina,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,2,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model2.sdf,0.03055555555555556,-1.4352222222222215,-11.408000000000001,1
AutoDock_Vina,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,20,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model20.sdf,-24.083481481481485,-3.540185185185184,-12.53062962962963,1
AutoDock_Vina,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,21,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model21.sdf,-24.08196296296296,-3.7874814814814806,18.154333333333334,0
AutoDock_Vina,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,22,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model22.sdf,8.558148148148149,9.296962962962963,-28.405814814814814,1
AutoDock_Vina,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,23,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model23.sdf,5.3391111111111105,-4.262962962962963,29.536592592592594,0
AutoDock_Vina,Orai1WT-START-Fr0,Synta-66-OPT-Singlet,24,/home/manndo/master_dev/posebusters_results/converted_pdbqt/Orai1WT-START-Fr0__Synta-66-OPT-Singlet_vina_out_model24.sdf,20.91296296296296,-16.35425925925926,11.798037037037036,0
