method,protein,n_conf,csv_pb_rmsd,csv_bestfit,csv_cd,csv_rmsd,pb_valid,probe_nearest,pb1_rmsd,pb1_kabsch,pb1_cd,pbN_rmsd,pbN_kabsch,pbN_cd
equibind_unguided_gnina,7KZ9_XN7,3,25.207143405211728,0.7962940978374079,24.900533003890725,25.207143405211728,True,25.207143405211728,25.207143405211728,0.7962940978374079,24.900533003890725,25.207143405211728,0.7962940978374079,24.900533003890725
diffdock_smina,7L00_XCJ,5,5.821673851158209,1.4848230774645657,3.176974999094214,5.821673851158209,True,5.821673851158209,5.821673851158209,1.4848230774645657,3.176974999094214,5.821673851158209,1.4848230774645657,3.176974999094214
autodock_mgltools_exh128_gnina,7L00_XCJ,5,61.18237175827811,1.5936757616452772,60.73008176707789,61.18237175827812,True,7.45308601840726,61.18237175827811,1.5936757616452772,60.73008176707789,7.45308601840726,1.5718506666803116,5.071786845704171
equibind_unguided_gnina,7L00_XCJ,5,38.81007206552805,1.3528828243063462,38.72732088452638,38.81007206552806,True,23.041146787584967,38.810072065528054,1.3528828243063462,38.72732088452638,23.041146787584967,1.3439187125939516,21.125084890018634
diffdock_smina,7LJN_GTP,5,45.61155808614673,2.5078335550511013,45.30932296759818,45.6163484705833,True,4.0706835016907785,45.61155808614673,2.5078335550511013,45.30932296759818,4.062115919805526,2.500423291942926,1.8583648993433246
autodock_mgltools_exh128_gnina,7LJN_GTP,5,56.86011611457377,2.467152065608758,56.34765356957281,56.86356114727877,True,5.459247107002256,56.86011611457377,2.467152065608758,56.34765356957281,5.424283082842607,2.4692253385837186,3.3795907778158525
equibind_unguided_gnina,7LJN_GTP,5,37.967833930204165,2.9453128749806754,37.726565239811855,37.97199195181973,True,19.71362677316284,37.967833930204165,2.9453128749806754,37.726565239811855,19.701785510653913,2.964468253386406,18.994955431250304
diffdock_smina,7LOU_IFM,3,21.540999928810177,0.5926764551538339,21.2720976240544,21.540999928810173,True,21.540999928810173,21.540999928810177,0.5926764551538339,21.272097624054396,21.540999928810177,0.5926764551538339,21.272097624054396
autodock_mgltools_exh128_gnina,7LOU_IFM,3,44.85300888244846,0.1337117740165763,44.68419195254963,44.85300888244846,True,2.8831671073664817,44.85300888244846,0.13371177401657636,44.68419195254963,2.883167107366482,0.1542398917423472,0.4805674482317707
equibind_unguided_gnina,7LOU_IFM,3,27.306473641244857,0.420673076040746,27.04482532073373,27.306473641244853,True,20.693218522018267,27.306473641244857,0.420673076040746,27.04482532073373,20.69321852201827,0.40899291695404055,20.481045472021197
diffdock_smina,7M3H_YPV,3,33.41488304532752,1.2506627981227718,32.9353476582982,33.415552995692245,True,2.8379109231821684,33.41488304532752,1.2506627981227718,32.9353476582982,2.8271767114767807,1.2287096920400786,1.6576348346939869
autodock_mgltools_exh128_gnina,7M3H_YPV,3,0.669741405631059,0.4517169240609392,0.3975030989790112,0.669741405631059,True,0.669741405631059,0.669741405631059,0.4517169240609392,0.39750309897901126,0.669741405631059,0.4517169240609392,0.39750309897901126
equibind_unguided_gnina,7M3H_YPV,3,20.727650652148206,1.4101576202332018,19.989589502447373,20.733858445567563,False,18.96043962897925,20.727650652148206,1.4101576202332018,19.989589502447373,18.953618541697168,1.3717980249043982,17.57730945870015
diffdock_smina,7M6K_YRJ,3,30.190108928241564,2.255842320840185,29.32917044233422,30.190108928241564,True,15.270236143785391,30.190108928241564,2.2558423208401854,29.32917044233422,15.260561993374829,2.302582408312379,11.423649538214429
autodock_mgltools_exh128_gnina,7M6K_YRJ,3,33.74317742381638,0.6416115857395719,33.02806380431984,33.744221739890655,True,0.6783073277719259,33.74317742381638,0.6416115857395719,33.02806380431984,0.6783073277719259,0.6077511167584505,0.2638393909288266
equibind_unguided_gnina,7M6K_YRJ,3,8.87638866105587,2.0584969278358547,7.869714323247223,8.897702721642663,True,8.897702721642663,8.87638866105587,2.0584969278358547,7.869714323247223,8.87638866105587,2.0584969278358547,7.869714323247223
diffdock_smina,7MFP_Z7P,5,50.69314810260259,0.7459208623897791,50.68667783570811,50.69550498093889,True,0.9364500031501952,50.69314810260259,0.7459208623897791,50.68667783570811,0.7880789810672536,0.7109849706433721,0.3235176698481876
autodock_mgltools_exh128_gnina,7MFP_Z7P,5,50.73121233404344,3.984365139531809,50.29067890939613,50.73237662962184,True,7.716207384836154,50.731212334043434,3.984365139531809,50.29067890939613,7.709219243075138,3.9619388932306094,3.9402871859979935
equibind_unguided_gnina,7MFP_Z7P,5,31.63376144888875,3.4680849864980243,30.58535812620162,31.63436869383045,True,27.76563443520065,31.63376144888875,3.4680849864980243,30.58535812620162,27.764854352241798,3.476940375978375,26.651657818905175
diffdock_smina,7MGY_ZD1,3,72.03102528487291,0.8461705027255816,71.78204914316824,72.03102528487292,False,0.9211465674341156,72.03102528487291,0.8461705027255816,71.78204914316824,0.9211465674341157,0.8407191867581753,0.314238710059458
autodock_mgltools_exh128_gnina,7MGY_ZD1,3,3.104650608151532,1.6771786214649833,1.3423622649560616,3.104650608151532,True,3.104650608151532,3.1046506081515317,1.6771786214649833,1.3423622649560616,3.1046506081515317,1.6771786214649833,1.3423622649560616
equibind_unguided_gnina,7MGY_ZD1,3,30.604451558555983,1.887809603584222,30.43003666220746,30.604451558555983,True,30.604451558555983,30.604451558555986,1.887809603584222,30.43003666220746,30.604451558555986,1.887809603584222,30.43003666220746
diffdock_smina,7MOI_HPS,3,32.75539647652804,0.5824829331923106,32.57965434302633,32.75539647652804,True,28.16283060586321,32.75539647652804,0.5824829331923106,32.57965434302633,28.16283060586321,0.6215859044852795,27.880167217688655
autodock_mgltools_exh128_gnina,7MOI_HPS,3,0.6637273666745457,0.3331349665803599,0.4357472753977114,0.6637273666745457,True,0.6637273666745457,0.6637273666745457,0.33313496658035996,0.4357472753977114,0.6637273666745457,0.33313496658035996,0.4357472753977114
equibind_unguided_gnina,7MOI_HPS,3,16.739598201053912,0.6108155322921227,16.618608328717112,16.739598201053912,True,14.014898319158924,16.739598201053912,0.6108155322921227,16.618608328717112,14.014898319158924,0.6279889270147155,13.817616048698712
diffdock_smina,7MYU_ZR7,3,1.4390930231026966,1.0757889545263648,0.5309644527399798,1.4390930231026966,True,1.4390930231026966,1.4390930231026966,1.0757889545263648,0.5309644527399798,1.4390930231026966,1.0757889545263648,0.5309644527399798
autodock_mgltools_exh128_gnina,7MYU_ZR7,3,48.87515821580822,1.2005750036920018,48.72935009119214,48.87515821580822,True,1.8147779313970387,48.87515821580822,1.2005750036920018,48.72935009119214,1.814777931397039,1.2098153569015206,1.0792561881978202
equibind_unguided_gnina,7MYU_ZR7,3,22.134480979871327,3.483611258313022,21.70553378771885,22.13448097987133,False,22.13448097987133,22.134480979871327,3.483611258313022,21.705533787718846,22.134480979871327,3.483611258313022,21.705533787718846
diffdock_smina,7N7B_T3F,3,37.978722011971016,1.6186721677806586,37.15115560606667,37.97872201197101,True,2.0550662442572785,37.978722011971016,1.6186721677806586,37.15115560606667,2.055066244257278,1.4430814047596956,0.8572667801227558
autodock_mgltools_exh128_gnina,7N7B_T3F,3,3.733814381797023,1.9545242384672217,2.854369204427436,3.733814381797023,True,3.733814381797023,3.7338143817970226,1.9545242384672217,2.8543692044274356,3.7338143817970226,1.9545242384672217,2.8543692044274356
equibind_unguided_gnina,7N7B_T3F,3,20.206094230800765,2.5612483791690024,18.143342447759,20.206094230800765,True,20.206094230800765,20.206094230800765,2.5612483791690024,18.143342447758993,20.206094230800765,2.5612483791690024,18.143342447758993
diffdock_smina,7NF0_BYN,3,49.7844547788955,1.0100116809451145,49.12625796656005,49.787204198924506,True,1.2984548091294328,49.7844547788955,1.0100116809451145,49.126257966560054,1.2984548091294328,0.9985111088329507,0.6174880232053455
autodock_mgltools_exh128_gnina,7NF0_BYN,3,30.279066155076737,2.7986680016255536,29.608099825445567,30.28316726735221,True,23.676046312488086,30.279066155076737,2.7986680016255536,29.608099825445567,23.674303465121177,2.7866497136496684,22.419747068504087
equibind_unguided_gnina,7NF0_BYN,3,26.27811354262172,2.6406288841355807,25.402616972875183,26.28371521102095,False,26.28371521102095,26.27811354262172,2.6406288841355807,25.402616972875183,26.27811354262172,2.6406288841355807,25.402616972875183
diffdock_smina,7NFB_GEN,3,36.81726637663367,0.6412097713625404,36.57414366945725,36.81726637663367,True,13.507952213714706,36.81726637663367,0.6412097713625404,36.57414366945725,13.507952213714706,0.6402638922338875,13.20559214441367
autodock_mgltools_exh128_gnina,7NFB_GEN,3,29.205435389752363,0.161047347614417,28.874831887151306,29.205435389752367,True,0.5413720024160835,29.205435389752363,0.16104734761441708,28.874831887151302,0.5413720024160835,0.16392069747551916,0.3730100384037957
equibind_unguided_gnina,7NFB_GEN,3,17.088891947973103,0.5170145190552028,16.256613155713737,17.088891947973107,True,17.088891947973107,17.088891947973103,0.5170145190552028,16.256613155713737,17.088891947973103,0.5170145190552028,16.256613155713737
diffdock_smina,7NLV_UJE,5,29.614729394267886,0.2986739829962989,28.96316781111812,29.614729394267886,True,1.0733857294960254,29.614729394267886,0.29867398299629894,28.96316781111812,1.0733857294960254,0.9772018851122283,0.3253443236197091
autodock_mgltools_exh128_gnina,7NLV_UJE,5,20.53708878730428,0.2995868734196224,19.284324546034863,20.53708878730428,True,0.4265805796709234,20.537088787304278,0.2995868734196224,19.284324546034863,0.4265805796709234,0.3274527728675095,0.1214720126775901
equibind_unguided_gnina,7NLV_UJE,5,20.63118264837177,1.0582223228673877,19.499264659174354,20.63118264837177,True,1.139427414266022,20.631182648371766,1.0582223228673877,19.499264659174354,1.139427414266022,1.0240619842529117,0.2787434763785209
diffdock_smina,7NSW_HC4,3,16.694706639506027,0.3055210739182895,16.21312275405713,16.706864161550484,True,16.706864161550484,16.694706639506027,0.30552107391828953,16.21312275405713,16.694706639506027,0.30552107391828953,16.21312275405713
autodock_mgltools_exh128_gnina,7NSW_HC4,3,38.72366455243056,0.29989712332438,38.46197980342713,38.72863346030298,True,0.9806022227012676,38.723664552430556,0.29989712332438,38.46197980342713,0.34599123664239373,0.278643774799652,0.05383653821730055
equibind_unguided_gnina,7NSW_HC4,3,24.11201973962709,0.5347424821907448,23.507306497793,24.11646027248126,True,17.404638376713454,24.112019739627094,0.5347424821907448,23.507306497792996,17.404638376713454,0.570223356270697,16.74176917827626
diffdock_smina,7NUT_GLP,3,26.14930578570634,0.93184176041375,25.57553491466733,26.16478573769285,False,6.258093318805257,26.14930578570634,0.9318417604137501,25.57553491466733,6.200353337663508,0.897741691888317,5.57421786002796
autodock_mgltools_exh128_gnina,7NUT_GLP,3,31.19960935532687,1.003899214202131,30.723191237668136,31.20331673195976,False,2.5826480886872685,31.19960935532687,1.003899214202131,30.723191237668136,2.4597495375545866,1.0177193012372228,0.2558790603305168
equibind_unguided_gnina,7NUT_GLP,3,25.898098085103182,0.8658383291415073,25.799748702340985,25.899017018520706,True,7.726235113276388,25.898098085103182,0.8658383291415073,25.799748702340985,7.674203011591823,0.889266815367956,5.365842748934139
diffdock_smina,7NXO_UU8,3,31.88041748553583,1.9731220807502865,31.34321426045447,31.88041748553583,True,26.966703383971826,31.88041748553583,1.9731220807502863,31.34321426045447,26.96670338397183,2.017473467696113,25.865426077113664
autodock_mgltools_exh128_gnina,7NXO_UU8,3,0.5234257340995446,0.4261613846506292,0.2029877157421437,0.5234257340995447,True,0.5234257340995447,0.5234257340995446,0.4261613846506292,0.2029877157421437,0.5234257340995446,0.4261613846506292,0.2029877157421437
equibind_unguided_gnina,7NXO_UU8,3,18.15649621081213,1.2525277135324622,17.892627942215633,18.15649621081213,False,18.15649621081213,18.15649621081213,1.2525277135324622,17.892627942215633,18.15649621081213,1.2525277135324622,17.892627942215633
diffdock_smina,7O0N_CDP,3,2.105279312775386,1.5664535919244391,1.3296500657361017,2.207698889069793,False,2.207698889069793,2.105279312775386,1.5664535919244391,1.3296500657361017,2.105279312775386,1.5664535919244391,1.3296500657361017
autodock_mgltools_exh128_gnina,7O0N_CDP,3,12.690625157587789,1.482420224169226,10.269867786261717,12.690625157587789,True,1.6275127189671976,12.690625157587787,1.4824202241692261,10.269867786261715,1.615522150389774,1.494463457551449,0.5829697562790072
equibind_unguided_gnina,7O0N_CDP,3,7.454555055534838,1.6199702374705849,5.4445269975842745,7.497915518595819,True,7.497915518595819,7.454555055534838,1.6199702374705849,5.4445269975842745,7.454555055534838,1.6199702374705849,5.4445269975842745
diffdock_smina,7ODY_DGI,5,20.076544151543832,1.1297584903890532,18.36445140040712,20.086679257897,True,1.433428974328496,20.076544151543832,1.1297584903890532,18.36445140040712,1.3454028153514306,1.1441758975550445,0.3392420666030225
autodock_mgltools_exh128_gnina,7ODY_DGI,5,27.1004480115626,0.5674076310310355,25.92957915312105,27.11294328253984,True,0.8541134485318462,27.1004480115626,0.5674076310310355,25.92957915312105,0.5903351257893611,0.5652685464819999,0.036493317500911046
equibind_unguided_gnina,7ODY_DGI,5,21.320821023903683,3.02288023783585,20.24407283562122,21.326372374232903,False,18.95624702815915,21.320821023903683,3.02288023783585,20.24407283562122,18.943959056864223,3.028551256138307,18.627523321654042
diffdock_smina,7OLI_8HG,3,41.711967788525634,0.3300971825142419,41.49658132278791,41.711967788525634,True,0.7571192449013562,41.711967788525634,0.3300971825142419,41.49658132278791,0.7571192449013562,0.3232535111189134,0.461219971109232
autodock_mgltools_exh128_gnina,7OLI_8HG,3,43.36897642745907,2.036621605874462,43.16300186351124,43.36897642745907,True,5.44334366410022,43.36897642745907,2.036621605874462,43.16300186351124,5.443343664100219,2.033218640060346,2.9677078315553524
equibind_unguided_gnina,7OLI_8HG,3,5.421409433210149,2.05873006608406,3.622914390269937,5.421409433210149,True,5.421409433210149,5.421409433210149,2.0587300660840593,3.6229143902699366,5.421409433210149,2.0587300660840593,3.6229143902699366
diffdock_smina,7OP9_06K,13,40.84508658691676,0.065765091346871,40.74537607305129,40.84508658691676,True,3.430588953147048,40.84508658691676,0.06576509134687109,40.74537607305129,3.430588953147048,0.05705275143467704,0.6679565585666668
autodock_mgltools_exh128_gnina,7OP9_06K,13,69.70923661916885,0.0660478001408088,69.6156746446238,69.70923661916886,True,3.5385825706193312,69.70923661916885,0.06604780014080881,69.6156746446238,3.5385825706193312,0.06576298634533052,1.0131604800559029
equibind_unguided_gnina,7OP9_06K,13,47.73860028732229,0.0598980723541494,47.594997607695376,47.738600287322285,True,10.119980661677536,47.73860028732229,0.05989807235414945,47.594997607695376,10.119980661677534,0.06911693782611128,9.586783148827582
diffdock_smina,7OPG_06N,4,4.964162017002732,0.6273418813181326,1.413960537607524,4.964162017002732,True,4.964162017002732,4.964162017002732,0.6273418813181326,1.413960537607524,4.964162017002732,0.6273418813181326,1.413960537607524
autodock_mgltools_exh128_gnina,7OPG_06N,4,0.8112902186932665,0.6307296923106699,0.3091390056591763,0.8112902186932665,True,0.8112902186932665,0.8112902186932665,0.6307296923106699,0.3091390056591763,0.8112902186932665,0.6307296923106699,0.3091390056591763
equibind_unguided_gnina,7OPG_06N,4,32.455169399698995,1.0617533417392018,32.046734348684026,32.455169399698995,True,21.87483058208079,32.455169399698995,1.0617533417392018,32.046734348684026,21.87483058208079,1.0324057627691197,20.99195841975124
diffdock_smina,7OZ9_NGK,3,76.29046338240518,0.7183176853624543,76.17427992845168,76.29169623765023,True,4.912943470487984,76.29046338240518,0.7183176853624543,76.17427992845168,4.8852698009855136,0.7086529313135905,1.1375555815953986
autodock_mgltools_exh128_gnina,7OZ9_NGK,3,0.7599487974441724,0.7048966156342146,0.1952410239973177,1.1020222874811862,True,1.1020222874811862,0.7599487974441724,0.7048966156342146,0.19524102399731771,0.7599487974441724,0.7048966156342146,0.19524102399731771
equibind_unguided_gnina,7OZ9_NGK,3,45.72399686043596,0.8990234842107441,45.466517466080845,45.72399686043597,True,31.202884968819287,45.72399686043596,0.8990234842107441,45.466517466080845,31.202884968819287,0.8874512562492478,30.948587747968595
diffdock_smina,7P1F_KFN,3,46.233125836581465,0.3502435513752717,45.97835225204744,46.233125836581465,True,5.427413515500297,46.233125836581465,0.3502435513752717,45.97835225204744,5.3774077067585155,0.3712492503341235,3.1420534562618347
autodock_mgltools_exh128_gnina,7P1F_KFN,3,5.753393440498961,1.2790385116215088,2.7611311413482658,5.753393440498961,True,5.753393440498961,5.753393440498961,1.2790385116215088,2.7611311413482658,5.753393440498961,1.2790385116215088,2.7611311413482658
equibind_unguided_gnina,7P1F_KFN,3,29.30768175398629,0.8693677693967908,29.151233420372897,29.30768175398629,True,17.154697818039097,29.307681753986294,0.8693677693967908,29.151233420372897,17.154697818039093,0.8675566385913972,16.70559099722114
diffdock_smina,7P1M_4IU,3,2.509374021627041,1.7185788767103107,1.18212534293376,2.509374021627041,True,2.509374021627041,2.509374021627041,1.7185788767103107,1.18212534293376,2.509374021627041,1.7185788767103107,1.18212534293376
autodock_mgltools_exh128_gnina,7P1M_4IU,3,19.229076816092,2.0381201571895926,18.43466345392504,19.231721501835622,True,19.231721501835622,19.229076816091997,2.0381201571895926,18.43466345392504,19.229076816091997,2.0381201571895926,18.43466345392504
equibind_unguided_gnina,7P1M_4IU,3,24.05111353834093,1.9641954475444847,23.218771170000824,24.05111353834093,True,24.051113538340932,24.051113538340935,1.9641954475444847,23.218771170000824,24.051113538340935,1.9641954475444847,23.218771170000824
diffdock_smina,7P2I_MFU,7,3.1497384265734407,1.1711270234857258,0.589797912718605,3.1497384265734403,True,3.1497384265734403,3.1497384265734407,1.1711270234857258,0.589797912718605,3.1497384265734407,1.1711270234857258,0.589797912718605
autodock_mgltools_exh128_gnina,7P2I_MFU,7,19.203243559379057,1.2658883441791118,18.8030120326265,19.203243559379057,True,18.047429853975515,19.203243559379057,1.2658883441791118,18.8030120326265,18.047429853975515,1.2637848200977895,17.798147791715962
equibind_unguided_gnina,7P2I_MFU,7,18.142095006572426,0.9464955164960442,17.94126893642025,18.142095006572426,True,16.75462812710267,18.142095006572422,0.9464955164960442,17.94126893642025,16.75462812710267,0.9563351157800192,16.393283831862792
diffdock_smina,7PJQ_OWH,3,18.251519384369075,0.4564528020030316,17.8111874232068,18.251519384369075,True,18.251519384369075,18.251519384369075,0.4564528020030316,17.8111874232068,18.251519384369075,0.4564528020030316,17.8111874232068
autodock_mgltools_exh128_gnina,7PJQ_OWH,3,4.325187290858051,1.1739689768173196,0.9765206064902042,4.325187290858051,True,4.325187290858051,4.325187290858051,1.1739689768173196,0.9765206064902042,4.325187290858051,1.1739689768173196,0.9765206064902042
equibind_unguided_gnina,7PJQ_OWH,3,27.31482164992113,1.0070391238600207,27.057077876698,27.31482164992113,True,16.213550178384747,27.31482164992113,1.0070391238600207,27.057077876697996,16.213550178384747,1.0010824037443506,15.841098548071091
diffdock_smina,7POM_7VZ,5,34.320096086158934,0.6089372920729137,33.978329398505245,34.320096086158934,True,0.8731298609547775,34.320096086158934,0.6089372920729137,33.978329398505245,0.8731298609547776,0.68332322269136,0.367202694296138
autodock_mgltools_exh128_gnina,7POM_7VZ,5,28.1402735301528,0.6415124639006142,27.22455636013026,28.1402735301528,True,1.1012704882007045,28.140273530152797,0.6415124639006142,27.22455636013026,1.1012704882007045,0.7285271683143327,0.627475530555801
equibind_unguided_gnina,7POM_7VZ,5,21.37300732737228,1.1558159781544868,20.58995665318259,21.37300732737228,True,14.667623758019502,21.373007327372278,1.1558159781544868,20.58995665318259,14.667623758019504,1.134449343619176,13.773137593309492
diffdock_smina,7PRI_7TI,3,51.73814097882239,1.719544035004105,51.48565863822978,51.73814097882239,True,5.034396189663662,51.738140978822386,1.7195440350041047,51.48565863822978,5.034396189663662,1.5340003716463892,0.7434775106383418
autodock_mgltools_exh128_gnina,7PRI_7TI,3,3.684288172971816,1.6586979480497424,1.5166463861510382,3.684288172971816,True,3.684288172971816,3.684288172971816,1.6586979480497424,1.5166463861510382,3.684288172971816,1.6586979480497424,1.5166463861510382
equibind_unguided_gnina,7PRI_7TI,3,25.35867538334761,1.3107149719390965,25.09364981787524,25.35867538334761,False,25.35867538334761,25.358675383347606,1.3107149719390965,25.09364981787524,25.358675383347606,1.3107149719390965,25.09364981787524
diffdock_smina,7PT3_3KK,3,2.3340904395899456,1.9802640600633168,0.9813013972262604,2.4385190326872124,True,2.4385190326872124,2.3340904395899456,1.9802640600633175,0.9813013972262604,2.3340904395899456,1.9802640600633175,0.9813013972262604
autodock_mgltools_exh128_gnina,7PT3_3KK,3,45.97436251792144,5.794977362275099,44.68692041099983,45.97636295624976,True,22.22187472538581,45.974362517921435,5.794977362275099,44.686920410999825,22.217622606332284,5.770796742665179,21.325225030173826
equibind_unguided_gnina,7PT3_3KK,3,30.17594165227154,5.505367012766578,28.398369974128908,30.181945962491845,False,27.23977206187265,30.17594165227154,5.505367012766578,28.398369974128908,27.233939075702473,5.46618915103399,25.5493720751641
diffdock_smina,7PUV_84Z,5,36.377764329417865,0.4785691461938575,36.140831214320656,36.377764329417865,True,0.7540327125971836,36.377764329417865,0.47856914619385754,36.140831214320656,0.7540327125971835,0.5024249153190853,0.4209022021206345
autodock_mgltools_exh128_gnina,7PUV_84Z,5,36.6168105398611,1.839246540483154,36.30838899927476,36.61681053986111,True,2.2606844252165463,36.6168105398611,1.839246540483154,36.30838899927476,2.2606844252165468,1.8827642814217167,0.8293661102784899
equibind_unguided_gnina,7PUV_84Z,5,28.784805598679142,1.9411601878942468,28.67372416955676,28.78480559867914,True,24.642659334213167,28.784805598679142,1.9411601878942468,28.673724169556753,24.64265933421317,1.9590367061956646,24.33748401934254
diffdock_smina,7Q25_8J9,3,1.4798275712413458,1.3687669071829958,0.363003412192678,1.657702271948809,True,1.657702271948809,1.4798275712413458,1.3687669071829958,0.36300341219267807,1.4798275712413458,1.3687669071829958,0.36300341219267807
autodock_mgltools_exh128_gnina,7Q25_8J9,3,12.226123541628048,3.325169137008337,9.323004526244835,12.236993774244926,True,12.236993774244926,12.226123541628047,3.325169137008337,9.323004526244837,12.226123541628047,3.325169137008337,9.323004526244837
equibind_unguided_gnina,7Q25_8J9,3,27.679424906428352,4.243362588751325,26.678023044071832,27.689147558461286,True,27.689147558461286,27.679424906428352,4.243362588751325,26.678023044071832,27.679424906428352,4.243362588751325,26.678023044071832
diffdock_smina,7QE4_NGA,3,64.9822221413262,0.9285317695340232,64.95925726440639,64.9822221413262,True,64.9822221413262,64.9822221413262,0.9285317695340232,64.95925726440639,64.9822221413262,0.9285317695340232,64.95925726440639
autodock_mgltools_exh128_gnina,7QE4_NGA,3,24.559890683537933,1.077016012943287,24.117280679253845,24.559890683537933,True,24.559890683537933,24.559890683537933,1.077016012943287,24.117280679253845,24.559890683537933,1.077016012943287,24.117280679253845
equibind_unguided_gnina,7QE4_NGA,3,44.70773740007427,1.0319355372379826,44.5064867140605,44.70773740007427,True,44.70773740007427,44.70773740007427,1.0319355372379826,44.5064867140605,44.70773740007427,1.0319355372379826,44.5064867140605
diffdock_smina,7QHG_T3B,3,35.0801638845299,1.1983260981735582,34.37853693075495,35.0801638845299,True,1.4991165807298137,35.0801638845299,1.1983260981735582,34.37853693075495,1.499116580729814,1.22089802637704,0.8383042096515535
autodock_mgltools_exh128_gnina,7QHG_T3B,3,32.87302605780525,2.7006640281875054,32.59115762838997,32.87302605780525,True,8.043818486562332,32.87302605780525,2.7006640281875054,32.59115762838997,8.04381848656233,2.6772875266154625,4.138504953188103
equibind_unguided_gnina,7QHG_T3B,3,11.848848979783408,3.293846535328045,10.834037385177009,11.848848979783408,False,11.848848979783408,11.848848979783407,3.293846535328045,10.834037385177009,11.848848979783407,3.293846535328045,10.834037385177009
diffdock_smina,7QHL_D5P,3,51.66926113653714,0.9804011452944924,51.10623768759488,51.66926113653714,True,1.243779407960538,51.66926113653714,0.9804011452944924,51.106237687594884,1.2437794079605378,1.0102179305519714,0.6518806017549886
autodock_mgltools_exh128_gnina,7QHL_D5P,3,51.696384280482654,0.5743037978277111,51.17232209841632,51.69638428048265,True,1.0511130269068754,51.696384280482654,0.5743037978277111,51.172322098416316,1.0511130269068756,0.5500225361991175,0.7990559398162012
equibind_unguided_gnina,7QHL_D5P,3,23.01079510138665,1.7267360636942106,22.61837382635286,23.01079510138665,True,23.010795101386652,23.010795101386652,1.7267360636942106,22.61837382635286,23.010795101386652,1.7267360636942106,22.61837382635286
diffdock_smina,7QTA_URI,3,9.052253830790365,0.8758381539156223,8.846379292412513,9.052253830790365,True,9.052253830790365,9.052253830790365,0.8758381539156223,8.846379292412513,9.052253830790365,0.8758381539156223,8.846379292412513
autodock_mgltools_exh128_gnina,7QTA_URI,3,0.9717506361322998,0.731470657319329,0.173104772761879,0.9717506361322998,True,0.9717506361322998,0.9717506361322998,0.731470657319329,0.17310477276187902,0.9717506361322998,0.731470657319329,0.17310477276187902
equibind_unguided_gnina,7QTA_URI,3,14.952949894192628,0.843399050176905,14.65874429460811,14.952949894192626,True,14.952949894192626,14.952949894192628,0.843399050176905,14.65874429460811,14.952949894192628,0.843399050176905,14.65874429460811
diffdock_smina,7R3D_APR,3,10.715537665102122,2.1149477883191845,9.790612537577625,10.727956858756158,True,10.727956858756158,10.715537665102122,2.1149477883191845,9.790612537577623,10.715537665102122,2.1149477883191845,9.790612537577623
autodock_mgltools_exh128_gnina,7R3D_APR,3,13.409041257487427,2.5518021938512447,8.806308997513739,13.420540996940309,True,13.420540996940309,13.409041257487429,2.5518021938512447,8.806308997513739,13.409041257487429,2.5518021938512447,8.806308997513739
equibind_unguided_gnina,7R3D_APR,3,43.87948119263402,1.847662450411512,43.74497612566172,43.87948119263402,True,13.68297991814202,43.87948119263402,1.847662450411512,43.74497612566172,13.669869424770587,1.8639083414615292,8.115299971511574
diffdock_smina,7R6J_2I7,3,44.28289320173608,3.041106840666526,43.57109019207602,44.28289320173608,True,3.925163112765911,44.28289320173608,3.041106840666526,43.57109019207602,3.925163112765911,2.9136535924068694,1.6812969100006092
autodock_mgltools_exh128_gnina,7R6J_2I7,3,36.60510540750905,2.664112001517049,35.77137815081499,36.60510540750905,True,24.424683208596647,36.60510540750905,2.664112001517049,35.77137815081499,24.424683208596644,2.786692573706404,23.915685960238147
equibind_unguided_gnina,7R6J_2I7,3,39.61718899164091,2.258301226179054,39.34924628948607,39.61718899164092,True,9.51593520234094,39.61718899164091,2.258301226179054,39.34924628948607,9.515935202340941,1.5283697340592448,5.418342208208374
diffdock_smina,7R9N_F97,3,0.7340380365023738,0.5699280163514969,0.43021618451823,0.7340380365023738,True,0.7340380365023738,0.7340380365023738,0.5699280163514969,0.43021618451823,0.7340380365023738,0.5699280163514969,0.43021618451823
autodock_mgltools_exh128_gnina,7R9N_F97,3,58.343767599843225,1.468235998255685,57.725890026772014,58.34376759984323,True,2.4362564055428138,58.343767599843225,1.468235998255685,57.725890026772014,2.4362564055428138,1.4433978035534882,1.152022621721198
equibind_unguided_gnina,7R9N_F97,3,32.9487448743132,1.3837612051196988,32.559775738271675,32.9487448743132,True,26.815728340255596,32.9487448743132,1.3837612051196988,32.559775738271675,26.81572834025559,1.3085678541284778,25.766264346650868
diffdock_smina,7ROR_69X,3,42.5506733592112,0.4969188691360474,41.51747492255829,42.5506733592112,True,0.60157685365807,42.5506733592112,0.49691886913604744,41.51747492255829,0.6015768536580699,0.5058502577895868,0.2647142772955033
autodock_mgltools_exh128_gnina,7ROR_69X,3,6.091494251823603,3.3073693603236234,3.817097217599271,6.1175047894195735,True,6.1175047894195735,6.091494251823603,3.3073693603236234,3.817097217599271,6.091494251823603,3.3073693603236234,3.817097217599271
equibind_unguided_gnina,7ROR_69X,3,7.548192095462331,3.625466553814114,1.8365588859848203,7.548192095462329,False,7.548192095462329,7.548192095462331,3.625466553814114,1.8365588859848203,7.548192095462331,3.625466553814114,1.8365588859848203
