mol_pred_loaded,mol_cond_loaded,sanitization,inchi_convertible,all_atoms_connected,no_radicals,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness,internal_energy,protein-ligand_maximum_distance,minimum_distance_to_protein,minimum_distance_to_organic_cofactors,minimum_distance_to_inorganic_cofactors,minimum_distance_to_waters,volume_overlap_with_protein,volume_overlap_with_organic_cofactors,volume_overlap_with_inorganic_cofactors,volume_overlap_with_waters,mol_true_loaded,passes_valence_checks,passes_kekulization,no_radicals_before_sanitization,number_bonds,shortest_bond_relative_length,longest_bond_relative_length,number_short_outlier_bonds,number_long_outlier_bonds,number_angles,most_extreme_relative_angle,number_outlier_angles,number_noncov_pairs,shortest_noncovalent_relative_distance,number_clashes,number_valid_bonds,number_valid_angles,number_valid_noncov_pairs,number_aromatic_rings_checked,number_aromatic_rings_pass,aromatic_ring_maximum_distance_from_plane,number_non-aromatic_rings_checked,number_non-aromatic_rings_pass,non-aromatic_ring_maximum_distance_from_plane,number_double_bonds_checked,number_double_bonds_pass,double_bond_maximum_distance_from_plane,num_h_added,mol_pred_energy,ensemble_avg_energy,energy_ratio,smallest_distance_protein,num_pairwise_clashes_protein,most_extreme_ligand_atom_id_protein,most_extreme_protein_atom_id_protein,most_extreme_ligand_element_protein,most_extreme_protein_element_protein,most_extreme_ligand_vdw_protein,most_extreme_protein_vdw_protein,most_extreme_sum_radii_protein,most_extreme_distance_protein,most_extreme_sum_radii_scaled_protein,most_extreme_relative_distance_protein,most_extreme_clash_protein,smallest_distance_organic_cofactors,not_too_far_away_organic_cofactors,num_pairwise_clashes_organic_cofactors,most_extreme_ligand_atom_id_organic_cofactors,most_extreme_protein_atom_id_organic_cofactors,most_extreme_ligand_element_organic_cofactors,most_extreme_protein_element_organic_cofactors,most_extreme_ligand_vdw_organic_cofactors,most_extreme_protein_vdw_organic_cofactors,most_extreme_sum_radii_organic_cofactors,most_extreme_distance_organic_cofactors,most_extreme_sum_radii_scaled_organic_cofactors,most_extreme_relative_distance_organic_cofactors,most_extreme_clash_organic_cofactors,smallest_distance_inorganic_cofactors,not_too_far_away_inorganic_cofactors,num_pairwise_clashes_inorganic_cofactors,most_extreme_ligand_atom_id_inorganic_cofactors,most_extreme_protein_atom_id_inorganic_cofactors,most_extreme_ligand_element_inorganic_cofactors,most_extreme_protein_element_inorganic_cofactors,most_extreme_ligand_vdw_inorganic_cofactors,most_extreme_protein_vdw_inorganic_cofactors,most_extreme_sum_radii_inorganic_cofactors,most_extreme_distance_inorganic_cofactors,most_extreme_sum_radii_scaled_inorganic_cofactors,most_extreme_relative_distance_inorganic_cofactors,most_extreme_clash_inorganic_cofactors,smallest_distance_waters,not_too_far_away_waters,num_pairwise_clashes_waters,most_extreme_ligand_atom_id_waters,most_extreme_protein_atom_id_waters,most_extreme_ligand_element_waters,most_extreme_protein_element_waters,most_extreme_ligand_vdw_waters,most_extreme_protein_vdw_waters,most_extreme_sum_radii_waters,most_extreme_distance_waters,most_extreme_sum_radii_scaled_waters,most_extreme_relative_distance_waters,most_extreme_clash_waters,volume_overlap_protein,volume_overlap_organic_cofactors,volume_overlap_inorganic_cofactors,volume_overlap_waters,docking_method,protein,ligand,pose_file,pose_name,file_format,protein_file_used,posebusters_mode,diffdock_confidence
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,30,0.983328422947038,1.0100369041200792,0,0,40,1.0126094473845095,0,308,0.9690029683489516,0,30,40,308,2,2,0.0002737387178617,0,0,,0,0,,26.0,85.96547584737523,50.63155819994775,1.6978635243239255,2.637267015302016,0,24.0,197.0,N,C,1.6,1.7,3.3,2.637267015302016,3.3,0.7991718228187926,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0063468634686346,,,,diffdock,Orai1WT-START-Fr0_cleaned,27U_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/27U_ideal__Orai1WT-START-Fr0_cleaned/rank1.sdf,27U_ideal__Orai1WT-START-Fr0_cleaned/rank1.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,30,0.983328422947038,1.0100369041200792,0,0,40,1.0126094473845095,0,308,0.9690029683489516,0,30,40,308,2,2,0.0002737387178617,0,0,,0,0,,26.0,85.96547584737523,50.63155819994775,1.6978635243239255,2.637267015302016,0,24.0,197.0,N,C,1.6,1.7,3.3,2.637267015302016,3.3,0.7991718228187926,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0063468634686346,,,,diffdock,Orai1WT-START-Fr0_cleaned,27U_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/27U_ideal__Orai1WT-START-Fr0_cleaned/rank1_confidence-1.55.sdf,27U_ideal__Orai1WT-START-Fr0_cleaned/rank1_confidence-1.55.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,1.55
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,30,0.9833149354932996,1.010099716207719,0,0,40,1.012608331612667,0,308,0.9655949549541516,0,30,40,308,2,2,0.000236844705864,0,0,,0,0,,26.0,77.38073709750157,50.63155819994775,1.5283104026133136,2.861505117940557,0,20.0,195.0,C,C,1.7,1.7,3.4,2.971873256045756,3.4,0.8740803694252222,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0084108012394864,,,,diffdock,Orai1WT-START-Fr0_cleaned,27U_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/27U_ideal__Orai1WT-START-Fr0_cleaned/rank2_confidence-1.78.sdf,27U_ideal__Orai1WT-START-Fr0_cleaned/rank2_confidence-1.78.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,1.78
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,30,0.9833232055722904,1.0100512135137418,0,0,40,1.0126101283153297,0,308,0.9653851562802138,0,30,40,308,2,2,0.0003022708573944,0,0,,0,0,,26.0,88.41579701304448,50.63155819994775,1.746258660732581,2.5799472475227083,0,7.0,20262.0,C,C,1.7,1.7,3.4,2.589750914663416,3.4,0.76169144548924,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0162194043055145,,,,diffdock,Orai1WT-START-Fr0_cleaned,27U_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/27U_ideal__Orai1WT-START-Fr0_cleaned/rank4_confidence-1.80.sdf,27U_ideal__Orai1WT-START-Fr0_cleaned/rank4_confidence-1.80.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,1.8
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,30,0.983307458868411,1.0100840199639078,0,0,40,1.0125973960278447,0,308,0.9653233369181936,0,30,40,308,2,2,0.0002993880127135,0,0,,0,0,,26.0,82.38742663581915,50.63155819994775,1.627195163744816,2.983246489983689,0,8.0,20271.0,C,N,1.7,1.6,3.3,2.983246489983689,3.3,0.9040140878738452,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0033878332596847,,,,diffdock,Orai1WT-START-Fr0_cleaned,27U_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/27U_ideal__Orai1WT-START-Fr0_cleaned/rank3_confidence-1.78.sdf,27U_ideal__Orai1WT-START-Fr0_cleaned/rank3_confidence-1.78.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,1.78
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,30,0.983263119471274,1.010098459491298,0,0,40,1.0125845600443488,0,308,0.9652615129830738,0,30,40,308,2,2,0.0002571018976461,0,0,,0,0,,26.0,87.58087399536869,50.63155819994775,1.729768490424596,1.808881701494048,4,25.0,20589.0,N,O,1.6,1.55,3.1500000000000004,1.808881701494048,3.1500000000000004,0.5742481592044595,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0415680473372781,,,,diffdock,Orai1WT-START-Fr0_cleaned,27U_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/27U_ideal__Orai1WT-START-Fr0_cleaned/rank5_confidence-1.89.sdf,27U_ideal__Orai1WT-START-Fr0_cleaned/rank5_confidence-1.89.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,1.89
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,30,0.9833380214056084,1.010147675441514,0,0,40,1.0126292300301665,0,308,0.915980397639474,0,30,40,308,2,2,0.0002811301175451,0,0,,0,0,,26.0,107.57620975315216,50.63155819994775,2.1246869260536245,2.9655758597614734,0,24.0,197.0,N,C,1.6,1.7,3.3,2.9655758597614734,3.3,0.8986593514428708,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0032684593671074,,,,diffdock,Orai1WT-START-Fr0_cleaned,27U_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/27U_ideal__Orai1WT-START-Fr0_cleaned/rank6_confidence-1.91.sdf,27U_ideal__Orai1WT-START-Fr0_cleaned/rank6_confidence-1.91.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,1.91
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,30,0.9833133147384908,1.010063665778645,0,0,40,1.012639462061753,0,308,0.9696448410405116,0,30,40,308,2,2,0.0003107558075325,0,0,,0,0,,26.0,87.32275874885946,50.63155819994775,1.7246705780615217,3.083149814718708,0,26.0,197.0,C,C,1.7,1.7,3.4,3.083149814718708,3.4,0.906808769034914,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0020858164481525,,,,diffdock,Orai1WT-START-Fr0_cleaned,27U_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/27U_ideal__Orai1WT-START-Fr0_cleaned/rank8_confidence-2.01.sdf,27U_ideal__Orai1WT-START-Fr0_cleaned/rank8_confidence-2.01.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,2.01
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,30,0.9833375673354408,1.010037629982355,0,0,40,1.0126161427861509,0,308,0.9651811196765664,0,30,40,308,2,2,0.0002569524417994,0,0,,0,0,,26.0,81.1834293051994,50.63155819994775,1.603415580942622,2.7751025152235367,0,25.0,197.0,N,C,1.6,1.7,3.3,2.7751025152235367,3.3,0.8409401561283445,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0050140097330777,,,,diffdock,Orai1WT-START-Fr0_cleaned,27U_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/27U_ideal__Orai1WT-START-Fr0_cleaned/rank7_confidence-1.96.sdf,27U_ideal__Orai1WT-START-Fr0_cleaned/rank7_confidence-1.96.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,1.96
True,True,True,True,True,True,True,True,False,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,30,0.9833345933954456,1.0101058638367386,0,0,40,1.012641855998179,0,308,0.6616417199443626,1,30,40,307,2,2,0.0003064981309094,0,0,,0,0,,26.0,235.0242696019771,50.63155819994775,4.641853380728457,2.4804742006318063,1,3.0,20939.0,C,C,1.7,1.7,3.4,2.4804742006318063,3.4,0.729551235479943,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0079615442391467,,,,diffdock,Orai1WT-START-Fr0_cleaned,27U_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/27U_ideal__Orai1WT-START-Fr0_cleaned/rank9_confidence-3.14.sdf,27U_ideal__Orai1WT-START-Fr0_cleaned/rank9_confidence-3.14.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,3.14
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,35,0.9874056076539636,1.0130533237543409,0,0,51,1.0074605853174785,0,410,1.0027735560498352,0,35,51,410,3,3,9.802405782363688e-05,0,0,,0,0,,15.0,182.87107110123424,103.71968371606934,1.7631279285602175,1.9841088503406257,2,15.0,20603.0,C,C,1.7,1.7,3.4,1.9841088503406257,3.4,0.5835614265707723,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0357581547700286,,,,diffdock,Orai1WT-START-Fr0_cleaned,276_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/276_ideal__Orai1WT-START-Fr0_cleaned/rank1.sdf,276_ideal__Orai1WT-START-Fr0_cleaned/rank1.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,35,0.9873755566320116,1.0129862639066431,0,0,51,1.0074508377680742,0,410,1.002897281074906,0,35,51,410,3,3,8.164603524909303e-05,0,0,,0,0,,15.0,155.23986801527494,103.71968371606934,1.496725235300959,0.568368146538843,74,14.0,19189.0,C,C,1.7,1.7,3.4,0.568368146538843,3.4,0.1671671019231891,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.3713740977801988,,,,diffdock,Orai1WT-START-Fr0_cleaned,276_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/276_ideal__Orai1WT-START-Fr0_cleaned/rank10_confidence-4.32.sdf,276_ideal__Orai1WT-START-Fr0_cleaned/rank10_confidence-4.32.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,4.32
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,35,0.9874115111059266,1.0130071661535516,0,0,51,1.0074742790102216,0,410,1.0028919432254977,0,35,51,410,3,3,6.320075947474635e-05,0,0,,0,0,,15.0,148.11257844821552,103.71968371606934,1.4280083889734072,2.1673339659591,2,29.0,196.0,F,C,1.5,1.7,3.2,2.1673339659591,3.2,0.6772918643622186,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.017156862745098,,,,diffdock,Orai1WT-START-Fr0_cleaned,276_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/276_ideal__Orai1WT-START-Fr0_cleaned/rank2_confidence-1.95.sdf,276_ideal__Orai1WT-START-Fr0_cleaned/rank2_confidence-1.95.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,1.95
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,35,0.9874056076539636,1.0130533237543409,0,0,51,1.0074605853174785,0,410,1.0027735560498352,0,35,51,410,3,3,9.802405782363688e-05,0,0,,0,0,,15.0,182.87107110123424,103.71968371606934,1.7631279285602175,1.9841088503406257,2,15.0,20603.0,C,C,1.7,1.7,3.4,1.9841088503406257,3.4,0.5835614265707723,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0357581547700286,,,,diffdock,Orai1WT-START-Fr0_cleaned,276_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/276_ideal__Orai1WT-START-Fr0_cleaned/rank1_confidence-1.52.sdf,276_ideal__Orai1WT-START-Fr0_cleaned/rank1_confidence-1.52.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,1.52
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,35,0.98743342593438,1.0130296189226184,0,0,51,1.0074433512466316,0,410,1.002886157938725,0,35,51,410,3,3,9.238652598609656e-05,0,0,,0,0,,15.0,158.0164740738498,103.71968371606934,1.5234955257520535,2.385599339788641,1,29.0,196.0,F,C,1.5,1.7,3.2,2.385599339788641,3.2,0.7454997936839504,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0198747617751157,,,,diffdock,Orai1WT-START-Fr0_cleaned,276_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/276_ideal__Orai1WT-START-Fr0_cleaned/rank3_confidence-2.10.sdf,276_ideal__Orai1WT-START-Fr0_cleaned/rank3_confidence-2.10.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,2.1
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,35,0.9873820899822702,1.013027049230702,0,0,51,1.007425929966597,0,410,1.002809485880745,0,35,51,410,3,3,7.939813081634349e-05,0,0,,0,0,,15.0,179.9129066611521,103.71968371606934,1.7346071663085694,2.627008378365018,0,30.0,197.0,F,C,1.5,1.7,3.2,2.654425410517312,3.2,0.8295079407866599,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0078976034858387,,,,diffdock,Orai1WT-START-Fr0_cleaned,276_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/276_ideal__Orai1WT-START-Fr0_cleaned/rank4_confidence-2.14.sdf,276_ideal__Orai1WT-START-Fr0_cleaned/rank4_confidence-2.14.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,2.14
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,35,0.9873408654176234,1.0130342529530714,0,0,51,1.0074709197587206,0,410,1.002885345250577,0,35,51,410,3,3,6.156493816809189e-05,0,0,,0,0,,15.0,145.28153253008924,103.71968371606934,1.400713223613318,2.2812692103300747,1,28.0,197.0,Cl,C,1.8,1.7,3.5,2.2812692103300747,3.5,0.6517912029514499,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0164268259571001,,,,diffdock,Orai1WT-START-Fr0_cleaned,276_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/276_ideal__Orai1WT-START-Fr0_cleaned/rank5_confidence-2.41.sdf,276_ideal__Orai1WT-START-Fr0_cleaned/rank5_confidence-2.41.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,2.41
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,35,0.987404655480986,1.0130762593108509,0,0,51,1.0074855852086977,0,410,1.0003922409510375,0,35,51,410,3,3,6.595644347296564e-05,0,0,,0,0,,15.0,156.73301988683983,103.71968371606934,1.5111212671636514,2.571778561618399,1,28.0,197.0,Cl,C,1.8,1.7,3.5,2.571778561618399,3.5,0.734793874748114,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0123557365919891,,,,diffdock,Orai1WT-START-Fr0_cleaned,276_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/276_ideal__Orai1WT-START-Fr0_cleaned/rank6_confidence-2.59.sdf,276_ideal__Orai1WT-START-Fr0_cleaned/rank6_confidence-2.59.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,2.59
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,35,0.9874092030508448,1.0130158699198164,0,0,51,1.0074252712194816,0,410,1.0028817969832322,0,35,51,410,3,3,7.8021148375065e-05,0,0,,0,0,,15.0,140.32145293208885,103.71968371606934,1.352891253662286,2.119118226999145,3,29.0,20262.0,F,C,1.5,1.7,3.2,2.119118226999145,3.2,0.6622244459372328,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0286412379530337,,,,diffdock,Orai1WT-START-Fr0_cleaned,276_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/276_ideal__Orai1WT-START-Fr0_cleaned/rank7_confidence-2.93.sdf,276_ideal__Orai1WT-START-Fr0_cleaned/rank7_confidence-2.93.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,2.93
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,35,0.9874024794448965,1.0130875400919468,0,0,51,1.007464917531386,0,410,1.002889180099047,0,35,51,410,3,3,6.282489205146347e-05,0,0,,0,0,,15.0,187.30433292098067,103.71968371606934,1.8058706526113475,1.235134733541244,8,30.0,7860.0,F,C,1.5,1.7,3.2,1.235134733541244,3.2,0.3859796042316387,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0641850280552894,,,,diffdock,Orai1WT-START-Fr0_cleaned,276_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/276_ideal__Orai1WT-START-Fr0_cleaned/rank9_confidence-3.55.sdf,276_ideal__Orai1WT-START-Fr0_cleaned/rank9_confidence-3.55.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,3.55
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,35,0.9874053867499148,1.0130274336097194,0,0,51,1.0074322577562853,0,410,1.0028998132984588,0,35,51,410,3,3,0.0001044338867701,0,0,,0,0,,15.0,147.77495024622064,103.71968371606934,1.4247531900574606,1.1612356565314383,2,28.0,197.0,Cl,C,1.8,1.7,3.5,1.1612356565314383,3.5,0.3317816161518395,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0329072613543649,,,,diffdock,Orai1WT-START-Fr0_cleaned,276_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/276_ideal__Orai1WT-START-Fr0_cleaned/rank8_confidence-3.38.sdf,276_ideal__Orai1WT-START-Fr0_cleaned/rank8_confidence-3.38.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,3.38
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,20,0.9705414571596828,1.0214416900798768,0,0,21,1.0256566418230035,0,169,1.0214189111952816,0,20,21,169,0,0,,0,0,,0,0,,32.0,67.39250579224918,22.496936039898124,2.995630412636154,1.9480945100276832,3,0.0,20259.0,O,C,1.55,1.7,3.25,1.9480945100276832,3.25,0.5994136953931333,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0187667560321715,,,,diffdock,Orai1WT-START-Fr0_cleaned,243_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/243_ideal__Orai1WT-START-Fr0_cleaned/rank1.sdf,243_ideal__Orai1WT-START-Fr0_cleaned/rank1.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,20,0.9705732643393372,1.0214696511671788,0,0,21,1.0256726736840986,0,169,0.9925358549855776,0,20,21,169,0,0,,0,0,,0,0,,32.0,104.78410018584572,22.496936039898124,4.657705387080802,0.4756923901009978,41,5.0,19213.0,C,O,1.7,1.55,3.25,0.4756923901009978,3.25,0.1463668892618454,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.3331546981064666,,,,diffdock,Orai1WT-START-Fr0_cleaned,243_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/243_ideal__Orai1WT-START-Fr0_cleaned/rank10_confidence-3.40.sdf,243_ideal__Orai1WT-START-Fr0_cleaned/rank10_confidence-3.40.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,3.4
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,20,0.9705414571596828,1.0214416900798768,0,0,21,1.0256566418230035,0,169,1.0214189111952816,0,20,21,169,0,0,,0,0,,0,0,,32.0,67.39250579224918,22.496936039898124,2.995630412636154,1.9480945100276832,3,0.0,20259.0,O,C,1.55,1.7,3.25,1.9480945100276832,3.25,0.5994136953931333,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0187667560321715,,,,diffdock,Orai1WT-START-Fr0_cleaned,243_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/243_ideal__Orai1WT-START-Fr0_cleaned/rank1_confidence-1.54.sdf,243_ideal__Orai1WT-START-Fr0_cleaned/rank1_confidence-1.54.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,1.54
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,20,0.9705275209776032,1.0214797908091682,0,0,21,1.0256335636868807,0,169,0.9819872915334212,0,20,21,169,0,0,,0,0,,0,0,,32.0,93.91439004760636,22.496936039898124,4.174541363368326,2.90758270389683,0,3.0,20262.0,C,C,1.7,1.7,3.4,2.90758270389683,3.4,0.8551713834990676,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0068210375157063,,,,diffdock,Orai1WT-START-Fr0_cleaned,243_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/243_ideal__Orai1WT-START-Fr0_cleaned/rank2_confidence-1.91.sdf,243_ideal__Orai1WT-START-Fr0_cleaned/rank2_confidence-1.91.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,1.91
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,20,0.970518157955504,1.0214534507149435,0,0,21,1.0256648064067395,0,169,1.0132341771342792,0,20,21,169,0,0,,0,0,,0,0,,32.0,80.15719994823696,22.496936039898124,3.5630274187595528,2.7590558493803634,0,20.0,193.0,C,C,1.7,1.7,3.4,2.7590558493803634,3.4,0.8114870145236364,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.008582156266762,,,,diffdock,Orai1WT-START-Fr0_cleaned,243_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/243_ideal__Orai1WT-START-Fr0_cleaned/rank3_confidence-1.91.sdf,243_ideal__Orai1WT-START-Fr0_cleaned/rank3_confidence-1.91.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-START-Fr0_cleaned.pdb,dock,1.91
